,id,Constituency,Country/Region,Country,Con Vote,Liberal Vote,Labour Vote,UKIP Vote,Green Vote,SNP Vote,PC Vote,DUP Vote,Sinn Fein Vote,SDLP Vote,UUP Vote,Alliance Vote,Other Vote,Total votes
170,E14000700,FAVERSHAM AND MID KENT,South East,England,0.6108665500814087,0.0653078453838268,0.26084946431084044,0.03421174294960703,0.028764397274317073,,,,,,,,,49749
171,E14000701,FELTHAM AND HESTON,London,England,0.31793237407358516,0.02615648631829068,0.6121787014162596,0.028476059365983367,0.015256378825881154,,,,,,,,,53027
172,E14000702,FILTON AND BRADLEY STOKE,South West,England,0.4997633229458404,0.06019486410792474,0.41712358486844703,,0.02291822807778786,,,,,,,,,50702
173,E14000703,FINCHLEY AND GOLDERS GREEN,London,England,0.46958098692373773,0.06610670993605039,0.43794979478858453,0.008819318507206261,0.017543189844421114,,,,,,,,,52385
174,E14000704,FOLKESTONE AND HYTHE,South East,England,0.5468704883227177,0.07171125265392782,0.28511252653927815,0.04356687898089172,0.04242887473460722,,,,,,,,0.010309978768577494,58875
175,E14000705,FOREST OF DEAN,South West,England,0.5427395831321112,0.03919485386443101,0.35918635424111883,0.02389553190256341,0.023972801205401125,,,,,,,,0.011010875654374409,51767
176,E14000706,FYLDE,North West,England,0.588245421481912,0.05037983945595799,0.33419415929584434,,0.02718057976628575,,,,,,,,,46467
177,E14000707,GAINSBOROUGH,East Midlands,England,0.6181818181818182,0.07058823529411765,0.28715605250364606,,0.024073894020418086,,,,,,,,,51425
178,E14000708,GARSTON AND HALEWOOD,North West,England,0.17656290871043684,0.0321923694929188,0.7772317925339113,,0.014012929262733082,,,,,,,,,53522
179,E14000709,GATESHEAD,North East,England,0.23931786333515426,0.04059093176258224,0.6514025128850676,0.05417666199558226,0.014512030021613661,,,,,,,,,42103
180,E14000710,GEDLING,East Midlands,England,0.4283696451375721,0.02035524940985256,0.5191943036260207,0.0221160171819976,0.0099647846445571,,,,,,,,,51682
181,E14000711,GILLINGHAM AND RAINHAM,South East,England,0.5543709585004502,0.028075632315625768,0.3614021445526725,0.042911516738970285,0.010640910207088483,,,,,,,,0.002598837685192764,48868
182,E14000712,GLOUCESTER,South West,England,0.5031902498566699,0.05023025281574226,0.40110225444323205,0.027648832091139428,0.013944628359009451,,,,,,,,0.0038837824342068763,54071
183,E14000713,GOSPORT,South East,England,0.6193690507467513,0.047048361997534406,0.27153857036034035,0.036175501707726196,0.020694812150118227,,,,,,,,0.005173703037529557,49481
184,E14000714,GRANTHAM AND STAMFORD,East Midlands,England,0.6200413478698779,0.05513049317053346,0.2649797678158076,0.030834202109801565,0.013817963352358065,,,,,,,,0.015196225681621402,56593
185,E14000715,GRAVESHAM,South East,England,0.5558911770108373,0.02469538951364369,0.36512439537114516,0.03555319713451844,0.014756005469722637,,,,,,,,0.003979835500132661,48997
186,E14000716,GREAT GRIMSBY,Yorkshire and The Humber,England,0.4217223614200051,0.026857351988964273,0.49393316629599393,0.046395090228315644,,,,,,,,,0.011092030066721095,35521
187,E14000717,GREAT YARMOUTH,Eastern,England,0.5414080550899288,0.02235763149549223,0.36080279073981786,0.0626783853576768,0.012753137317084221,,,,,,,,,44146
188,E14000718,GREENWICH AND WOOLWICH,London,England,0.2542273942680676,0.07127254924114036,0.6442774827703084,,0.03022257372048356,,,,,,,,,53106
189,E14000719,GUILDFORD,South East,England,0.5457673530418491,0.23879010610891926,0.1899691941847268,,0.02075339134194455,,,,,,,,0.004719955322560305,55509
190,E14000720,HACKNEY NORTH AND STOKE NEWINGTON,London,England,0.12657643255533058,0.06779992184447049,0.7507371487441827,,0.046289388610607836,,,,,,,,0.008597108245408363,56298
191,E14000721,HACKNEY SOUTH AND SHOREDITCH,London,England,0.10917006901036962,0.05723163637677494,0.7944141344798931,,0.027495754597680385,,,,,,,,0.011688405535282003,55354
192,E14000722,HALESOWEN AND ROWLEY REGIS,West Midlands,England,0.5185335406385904,0.01935600171252169,0.400166745532797,0.047905540908988485,0.009914599247391784,,,,,,,,0.004123571959710674,44379
193,E14000723,HALIFAX,Yorkshire and The Humber,England,0.4169980942911592,0.022164222387936035,0.5283577761206396,0.03247990720026514,,,,,,,,,,48276
194,E14000724,HALTEMPRICE AND HOWDEN,Yorkshire and The Humber,England,0.609545101088647,0.04825038880248834,0.31006998444790046,,0.013821928460342147,,,,,,,,0.018312597200622085,51440
195,E14000725,HALTON,North West,England,0.21628498727735368,0.018094430308170765,0.7293307484147179,0.030049678904640737,,,,,,,,,0.006240155095116927,49518
196,E14000726,HAMMERSMITH,London,England,0.2817882569088265,0.053624741636683765,0.638731531807395,0.009702977876444922,0.015310418739952538,,,,,,,,0.0008420730306973895,52252
197,E14000727,HAMPSTEAD AND KILBURN,London,England,0.3236598352937148,0.07019706542024072,0.5900662591812625,,0.012703956717516736,,,,,,,,0.0033728833872652252,58407
198,E14000728,HARBOROUGH,East Midlands,England,0.5231952498350637,0.1264974478280496,0.30740650717038787,0.023629292683773742,0.019271502482725095,,,,,,,,,57598
199,E14000729,HARLOW,Eastern,England,0.5402934486910761,0.02162957677384828,0.3835124648798109,0.03984747803594523,0.014717031619319448,,,,,,,,,44846
200,E14000730,HARROGATE AND KNARESBOROUGH,Yorkshire and The Humber,England,0.5547585477617202,0.2345611561508636,0.2008283397955587,,,,,,,,,,0.009851956291857596,56740
201,E14000731,HARROW EAST,London,England,0.4942275543317927,0.030937161962828204,0.4596715507916216,,0.015163732913757498,,,,,,,,,50845
202,E14000732,HARROW WEST,London,England,0.3440770529242379,0.02516135438387449,0.6084797934663886,0.009333730513355178,0.01294806871214378,,,,,,,,,50355
203,E14000733,HARTLEPOOL,North East,England,0.3422732162065256,0.017831958886100157,0.5251344567945501,0.1147603681128242,,,,,,,,,,41835
204,E14000734,HARWICH AND NORTH ESSEX,Eastern,England,0.5850687315461176,0.054496392327095675,0.30435462740267105,0.03294812381455192,0.020375041551788195,,,,,,,,0.002757083357775562,51141
205,E14000735,HASTINGS AND RYE,South East,England,0.46868495051674397,0.03441916517547383,0.46236716210787715,0.027005806522294853,,,,,,,,,0.007522915677610196,54766
206,E14000736,HAVANT,South East,England,0.5975730880511293,0.060478473031912595,0.2530552316794058,0.0434209958112018,0.024225936002072807,,,,,,,,0.021246275424277757,46314
207,E14000737,HAYES AND HARLINGTON,London,England,0.28620141416677125,0.012572695703108656,0.6651604535375089,0.02412032969331827,0.011945106899292917,,,,,,,,,47802
208,E14000738,HAZEL GROVE,North West,England,0.4542508837124989,0.3293075319496057,0.20474938819903923,,0.01169219613885616,,,,,,,,,44132
209,E14000739,HEMEL HEMPSTEAD,Eastern,England,0.5496155464595845,0.061837726177269424,0.36896063654795147,,0.019586090815194523,,,,,,,,,52282
210,E14000740,HEMSWORTH,Yorkshire and The Humber,England,0.3388037611004701,0.01985025248128156,0.5602472575309072,0.05639474142434268,,,,,,,,,0.02470398746299843,45944
211,E14000741,HENDON,London,England,0.4802834434549459,0.038015895815378724,0.459752944556162,0.01087810016278847,0.011069616010724887,,,,,,,,,52215
212,E14000742,HENLEY,South East,England,0.5910611394245083,0.1486015516909228,0.20061647314313735,0.020210511567628153,0.03264505507977373,,,,,,,,0.006865269094029668,57099
213,E14000743,HEREFORD AND SOUTH HEREFORDSHIRE,West Midlands,England,0.5349021472149592,0.0704381586245147,0.2375207986688852,0.022838919261548213,0.024166072418984233,,,,,,,,0.11013390381110846,50484
214,E14000744,HERTFORD AND STORTFORD,Eastern,England,0.6031470862781704,0.08076076810241366,0.2858547806374183,,0.0302373649819976,,,,,,,,,59992
215,E14000745,HERTSMERE,Eastern,England,0.611027118060207,0.05347061412741852,0.2866246914052782,0.029931295810766846,0.0189462805963294,,,,,,,,,52253
216,E14000746,HEXHAM,North East,England,0.5407580477673936,0.07106697819314642,0.3409484250605746,0.020119418483904465,0.027107130494980963,,,,,,,,,46224
217,E14000747,HEYWOOD AND MIDDLETON,North West,England,0.3802466659981951,0.0217988569136669,0.5329990975634212,0.06495537952471674,,,,,,,,,,49865
218,E14000748,HIGH PEAK,East Midlands,England,0.45366089168662843,0.04956084155014577,0.49677826676322584,,,,,,,,,,,53853
219,E14000749,HITCHIN AND HARPENDEN,Eastern,England,0.5305785686337887,0.10608509262882126,0.3259105523705833,,0.02260857730976643,,,,,,,,0.014817209057040301,58783
220,E14000750,HOLBORN AND ST PANCRAS,London,England,0.18363645609098767,0.06813905791819923,0.7007644456497788,0.012322660474261404,0.033561028526874245,,,,,,,,0.0015763513398986389,58997
221,E14000751,HORNCHURCH AND UPMINSTER,London,England,0.6021946650013382,0.024462485502721027,0.2859666339548577,0.06248550272102774,0.019216700865376038,,,,,,,,0.005674011954679275,56045
222,E14000752,HORNSEY AND WOOD GREEN,London,England,0.14842759218531779,0.160531680927231,0.6539739617613536,0.00688680911177821,0.018958791517505978,,,,,,,,0.011221164496813447,62293
223,E14000753,HORSHAM,South East,England,0.5953829028667301,0.12331617919886428,0.2165292722667656,0.024730991982189813,0.02974817300401697,,,,,,,,0.010292480681433203,61987
224,E14000754,HOUGHTON AND SUNDERLAND SOUTH,North East,England,0.2971070395371263,0.0218900675024108,0.5946239151398264,0.057352941176470586,0.01747830279652845,,,,,,,,0.011547733847637416,41480
225,E14000755,HOVE,South East,England,0.3157337315091326,0.022761997360927842,0.641398708243628,,0.0168588096395583,,,,,,,,0.003246753246753247,57596
226,E14000756,HUDDERSFIELD,Yorkshire and The Humber,England,0.32999498106492675,0.026349409134461835,0.6038691426746361,,0.03182461103253183,,,,,,,,0.007961856093443445,43834
227,E14000757,HUNTINGDON,Eastern,England,0.5511553918285331,0.08523107836570663,0.30877427997320833,0.03650368385800402,0.018335565974547892,,,,,,,,,59720
228,E14000758,HYNDBURN,North West,England,0.4049599575240034,0.018229281890181852,0.533604707756294,0.043206052829520815,,,,,,,,,,45202
229,E14000759,ILFORD NORTH,London,England,0.3957235413006932,0.019531176215031826,0.5777941482027162,,,,,,,,,,0.006951134281558716,52941
230,E14000760,ILFORD SOUTH,London,England,0.20946285793572333,0.013389527724300606,0.7583467748929011,0.008273063114626151,0.009400419723537471,,,,,,,,0.0011273566089113204,57657
231,E14000761,IPSWICH,Eastern,England,0.4574574183076833,0.023212155582063868,0.47370788274634806,0.026829888339167336,0.016426462248469796,,,,,,,,0.002366192776267673,51137
232,E14000762,ISLE OF WIGHT,South East,England,0.5127619866002497,0.03678889351360786,0.22987687804616067,0.025792505269941864,0.17340458384242538,,,,,,,,0.021375152727614494,74479
233,E14000763,ISLINGTON NORTH,London,England,0.1250910282551704,0.09004515001456452,0.7297917273521701,0.007518933877075445,0.0405803961549665,,,,,,,,0.006972764346053015,54928
234,E14000764,ISLINGTON SOUTH AND FINSBURY,London,England,0.20655997003059376,0.12089741721992132,0.6282753022955733,0.019334429436616788,0.024932881017294843,,,,,,,,,48049
235,E14000765,JARROW,North East,England,0.25002905422680893,0.027032052623015595,0.6512795481486646,0.054343025823396784,0.01731631917811403,,,,,,,,,43023
236,E14000766,KEIGHLEY,Yorkshire and The Humber,England,0.46055226824457596,0.02370731330007348,0.4651738407394516,0.024964226321692384,0.015276327493522064,,,,,,,,0.010326023900684534,51714
237,E14000767,KENILWORTH AND SOUTHAM,West Midlands,England,0.6080746672901931,0.09588667407104304,0.25586017419769685,0.018101751719568987,0.022076732721498023,,,,,,,,,51321
238,E14000768,KENSINGTON,London,England,0.421775215244202,0.1221397729917005,0.42229231843214315,,0.019830907257543242,,,,,,,,0.01396178607441115,38677
239,E14000769,KETTERING,East Midlands,England,0.5792243543032953,0.03275038458424419,0.36543599708525626,,0.022589264027204275,,,,,,,,,49404
240,E14000770,KINGSTON AND SURBITON,London,England,0.3809385956447618,0.44726430570298176,0.14801055035543118,0.010855929750072373,0.008620412364501914,,,,,,,,0.004310206182250957,62178
241,E14000771,KINGSTON UPON HULL EAST,Yorkshire and The Humber,England,0.29911567225285224,0.034335935367651074,0.5828647851956985,0.07022763251269173,0.013455974671106501,,,,,,,,,36638
242,E14000772,KINGSTON UPON HULL NORTH,Yorkshire and The Humber,England,0.2522224018102473,0.050347502828511394,0.6380313560691773,0.04312806422067777,0.01627067507138624,,,,,,,,,37122
243,E14000773,KINGSTON UPON HULL WEST AND HESSLE,Yorkshire and The Humber,England,0.29848112252278314,0.06393750904093737,0.5306523940402141,0.040474468392882976,0.009605091855923622,,,,,,,,0.05684941414725879,34565
244,E14000774,KINGSWOOD,South West,England,0.5489013356311935,0.03588354773188896,0.3950267741736936,,0.02018834246322398,,,,,,,,,48741
245,E14000775,KNOWSLEY,North West,England,0.09258691851558135,0.021429987563758267,0.853432582953337,0.023160247282951536,0.00939026368437179,,,,,,,,,55483
246,E14000776,LANCASTER AND FLEETWOOD,North West,England,0.4062058318293505,0.02544086629411381,0.5510448150644719,,0.017308486812063754,,,,,,,,,45989
247,E14000777,LEEDS CENTRAL,Yorkshire and The Humber,England,0.20462316195750216,0.02229773666435928,0.7017179535586181,0.04312713695383131,0.024940742139156334,,,,,,,,0.0032932687265328385,47673
248,E14000778,LEEDS EAST,Yorkshire and The Humber,England,0.305880649598224,0.017832581260104726,0.613595231775295,0.04203566516252021,0.01047272025288965,,,,,,,,0.010183151950966434,41441
249,E14000779,LEEDS NORTH EAST,Yorkshire and The Humber,England,0.31028887337496935,0.03683088360157739,0.6308798279212815,,0.012830430762844581,,,,,,,,0.009169984339327157,52999
250,E14000780,LEEDS NORTH WEST,Yorkshire and The Humber,England,0.19653466416056345,0.3498174433426232,0.4410741676928727,,0.01257372480394063,,,,,,,,,46287
251,E14000781,LEEDS WEST,Yorkshire and The Humber,England,0.2616211608136589,0.021430770323711195,0.6396788936512823,0.04297994269340974,0.024225058609012765,,,,,,,,0.010064173908925146,42229
252,E14000782,LEICESTER EAST,East Midlands,England,0.24202655272394324,0.025618037540057988,0.6698458721196399,,0.020410499008087897,,,,,,,,0.04209903860827102,52424
253,E14000783,LEICESTER SOUTH,East Midlands,England,0.2156897678009383,0.025476572243007305,0.7355345725201418,,0.023299087435912663,,,,,,,,,50517
254,E14000784,LEICESTER WEST,East Midlands,England,0.31357965451055664,0.02111324376199616,0.6084186393687353,0.03748133930475581,0.016181488590317764,,,,,,,,0.0032256344636383025,37512
255,E14000785,LEIGH,North West,England,0.3582583095106029,0.020288432819900157,0.5620813244015872,0.05937193326790972,,,,,,,,,,46874
256,E14000786,LEWES,South East,England,0.4949069973427812,0.3932683790965456,0.11182462356067316,,,,,,,,,,,54192
257,E14000787,LEWISHAM EAST,London,England,0.2300586851973475,0.04419397894112413,0.6794771297218279,0.01690642147412131,0.017012351433232348,,,,,,,,0.012351433232346772,47201
258,E14000788,LEWISHAM WEST AND PENGE,London,England,0.2302616738100609,0.06235431235431235,0.6656703511542221,0.013158884126626063,0.021505376344086023,,,,,,,,0.0070494022106925335,53196
259,E14000789,"LEWISHAM, DEPTFORD",London,England,0.1372114965887647,0.052819712585280884,0.7704492669473073,,0.02975758455508782,,,,,,,,0.009761939323559298,55112
260,E14000790,LEYTON AND WANSTEAD,London,England,0.20849847313364953,0.0641283867195114,0.6981136161826176,,0.029259523964221514,,,,,,,,,46173
261,E14000791,LICHFIELD,West Midlands,England,0.6355653538599507,0.049566549585232794,0.2884126746879904,,0.026455421866826097,,,,,,,,,53524
262,E14000792,LINCOLN,East Midlands,England,0.44737058171517713,0.026355761730777125,0.4789400221683977,0.02641734061332567,0.011966829508600518,,,,,,,,0.008949464263721828,48718
263,E14000793,"LIVERPOOL, RIVERSIDE",North West,England,0.09687630154102457,0.024718867138692212,0.845460224906289,,0.03294460641399417,,,,,,,,,48020
264,E14000794,"LIVERPOOL, WALTON",North West,England,0.08588288266938408,0.015119558262435719,0.8572884328269782,,0.012394246036448089,,,,,,,,0.029314880204753892,42197
265,E14000795,"LIVERPOOL, WAVERTREE",North West,England,0.12032538955087076,0.0654903758020165,0.7955316223648029,,0.013703024747937671,,,,,,,,0.004949587534372136,43640
266,E14000796,"LIVERPOOL, WEST DERBY",North West,England,0.09881983039213516,0.012067400305559861,0.8274693886588579,,0.007284724221154485,,,,,,,,0.05435865642229259,45163
267,E14000797,LOUGHBOROUGH,East Midlands,England,0.4990396690551821,0.03577232769446702,0.42020019206618897,0.027055477579966018,0.017932333604195907,,,,,,,,,54148
268,E14000798,LOUTH AND HORNCASTLE,East Midlands,England,0.6392336700081485,0.037710105929393035,0.2670406094256315,0.04661651285744064,,,,,,,,,0.009399101779386406,52771
269,E14000799,LUDLOW,West Midlands,England,0.629037422453472,0.10678407044226536,0.24308585151090653,,0.021092655593356012,,,,,,,,,49970
270,E14000800,LUTON NORTH,Eastern,England,0.330337608854189,0.017330873836386256,0.6384324996782634,,0.013899017631161255,,,,,,,,,46622
271,E14000801,LUTON SOUTH,Eastern,England,0.32252400667634884,0.022890338803026034,0.6243686731840548,0.017232783473869032,0.009515964710727678,,,,,,,,0.0034682331519736414,46133
272,E14000802,MACCLESFIELD,North West,England,0.5265435395068776,0.0616863387776898,0.36803726959692123,,0.022335978787264992,,,,,,,,0.021396873331246433,54307
273,E14000803,MAIDENHEAD,South East,England,0.6476416147255276,0.1122958842013084,0.19335840244509692,0.014955613935678841,0.015573756417520906,,,,,,,,0.016174728274867357,58239
274,E14000804,MAIDSTONE AND THE WEALD,South East,England,0.563760465610921,0.1634858943867587,0.22106850745402865,0.031188970744629424,0.017170369510992517,,,,,,,,0.003325792292669722,51717
275,E14000805,MAKERFIELD,North West,England,0.31327637270151065,0.02816781369185861,0.6018153538022287,,,,,,,,,,0.05674045980440202,46933
276,E14000806,MALDON,Eastern,England,0.6794749213178758,0.043444484283494685,0.21276044779092465,0.03782717820007171,0.02137365045217322,,,,,,,,0.005119317955459942,50202
277,E14000807,MANCHESTER CENTRAL,North West,England,0.1416934835076428,0.033748994368463396,0.7741351568785197,0.029545454545454545,0.017015285599356396,,,,,,,,0.0038616251005631538,49720
278,E14000808,"MANCHESTER, GORTON",North West,England,0.07300937914826018,0.05651426457467412,0.7634974865623572,0.02071681935891019,0.022588296737971407,,,,,,,,0.06367375361782691,45953
279,E14000809,"MANCHESTER, WITHINGTON",North West,England,0.10316779224655796,0.15949031752546547,0.7168389239207492,,0.016137457557553823,,,,,,,,0.00436550874967352,53602
280,E14000810,MANSFIELD,East Midlands,England,0.4663755806766752,0.013896365412604422,0.4453017524971589,0.052913850509400485,,,,,,,,,0.021512450904160936,50157
281,E14000811,MEON VALLEY,South East,England,0.6573664009447889,0.10887215825214054,0.18327428402716267,0.026479923235901977,0.024007233540005904,,,,,,,,,54192
282,E14000812,MERIDEN,West Midlands,England,0.6198964185714547,0.04873451311238402,0.26856138938198854,0.03689402119210146,0.025913657742071262,,,,,,,,,54643
283,E14000813,MID BEDFORDSHIRE,Eastern,England,0.616680921156831,0.05999556526972663,0.28434540213500586,,0.028413950394374228,,,,,,,,0.010564161044062213,63138
284,E14000814,MID DERBYSHIRE,East Midlands,England,0.5859125290345636,0.0355958785809295,0.3553036469397074,,0.023187945444799588,,,,,,,,,50371
285,E14000815,MID DORSET AND NORTH POOLE,South West,England,0.5923861234301819,0.2745057404567497,0.13310813611306835,,,,,,,,,,,48254
286,E14000816,MID NORFOLK,Eastern,England,0.5897104260975785,0.05116045124667672,0.30074728749012,0.03757993820507293,0.020801896960551843,,,,,,,,,55668
287,E14000817,MID SUSSEX,South East,England,0.5692172897196262,0.12745002596053998,0.250016225337487,0.020297897196261683,0.025490005192107996,,,,,,,,0.007528556593977154,61632
288,E14000818,MID WORCESTERSHIRE,West Midlands,England,0.6528889614986658,0.06262593258182214,0.22946504746864166,0.030133057416181087,0.02488700103468932,,,,,,,,,55089
289,E14000819,MIDDLESBROUGH,North East,England,0.26744675477733815,0.010326346213205377,0.6567331705811376,0.040744170384712515,0.007015180851362348,,,,,,,,0.017734377192244015,35637
290,E14000820,MIDDLESBROUGH SOUTH AND EAST CLEVELAND,North East,England,0.4964930701385972,0.028433431331373372,0.4750734985300294,,,,,,,,,,,47620
291,E14000821,MILTON KEYNES NORTH,South East,England,0.4750484950879169,0.039093298291721416,0.44415243101182655,0.021744571678868656,0.017317439459357986,,,,,,,,0.002643764470308491,63924
292,E14000822,MILTON KEYNES SOUTH,South East,England,0.4748861277228643,0.029358906826139498,0.44909057106559663,0.028398351563226225,0.018266042822173333,,,,,,,,,64546
293,E14000823,MITCHAM AND MORDEN,London,England,0.24240408994555052,0.0310486720146307,0.6866245479862005,0.02190448480817989,0.01338376491125982,,,,,,,,0.0046344403341784775,48118
294,E14000824,MOLE VALLEY,South East,England,0.6186228537178718,0.19312132002961604,0.13863131544617988,0.023833868067552798,0.025790642738779394,,,,,,,,,56726
295,E14000825,MORECAMBE AND LUNESDALE,North West,England,0.47688196771579383,0.03721225660906323,0.44624044505771293,0.029195961188864795,0.01046936942856517,,,,,,,,,45657
296,E14000826,MORLEY AND OUTWOOD,Yorkshire and The Humber,England,0.5070955173138262,0.025994613900720057,0.4669098687854537,,,,,,,,,,,52357
297,E14000827,NEW FOREST EAST,South East,England,0.626134018611533,0.15157886539734455,0.19793248452283613,,0.024354631468286415,,,,,,,,,51366
298,E14000828,NEW FOREST WEST,South East,England,0.6683861607592642,0.0963386866020513,0.19624398009148247,,0.029298567312148627,,,,,,,,0.0097326052350535,49627
299,E14000829,NEWARK,East Midlands,England,0.6266669089059264,0.05061589331783002,0.2969368845608808,0.025780313215362814,,,,,,,,,,55042
300,E14000830,NEWBURY,South East,England,0.6146197965455472,0.21395585794343375,0.1412677283110651,,0.025160643560288583,,,,,,,,0.004995973639665401,60849
301,E14000831,NEWCASTLE UPON TYNE CENTRAL,North East,England,0.24623928398123685,0.04884887043726748,0.6489189626354667,0.03995255297352671,0.016040329972502293,,,,,,,,,37094
302,E14000832,NEWCASTLE UPON TYNE EAST,North East,England,0.21293561015442997,0.06182001585128612,0.6755289766313616,0.03158248673055215,0.01813291063237025,,,,,,,,,41637
303,E14000833,NEWCASTLE UPON TYNE NORTH,North East,England,0.33921471172962225,0.052456096752816435,0.5535329688535454,0.03686216037110669,0.01062375745526839,,,,,,,,0.007310304837640821,48288
304,E14000834,NEWCASTLE-UNDER-LYME,West Midlands,England,0.48113680945212356,0.03704210574335112,0.48182108480452535,,,,,,,,,,,43842
305,E14000835,NEWTON ABBOT,South West,England,0.5545442221662761,0.20529852625055678,0.2222243739953909,,0.017932877587776206,,,,,,,,,51637
306,E14000836,"NORMANTON, PONTEFRACT AND CASTLEFORD",Yorkshire and The Humber,England,0.30023784838690004,0.014087942916387144,0.5949868878453376,0.06159663353052388,,,,,,,,,0.029090687320851374,49191
307,E14000837,NORTH CORNWALL,South West,England,0.5071254711055276,0.36579381281407036,0.12074042085427136,,,,,,,,,,0.006340295226130653,50944
308,E14000838,NORTH DEVON,South West,England,0.4580737815276905,0.38030697423929627,0.12679292702629927,0.021308679651736828,0.013517637554977112,,,,,,,,,55705
309,E14000839,NORTH DORSET,South West,England,0.6490740076089297,0.13559687028928288,0.18649056062019956,,0.028838561481587827,,,,,,,,,55724
310,E14000840,NORTH DURHAM,North East,England,0.2998336567784863,0.04576748914148415,0.5987662877737732,0.055632566306256355,,,,,,,,,,43284
311,E14000841,NORTH EAST BEDFORDSHIRE,Eastern,England,0.6094518841482405,0.057505450015571474,0.28459981314232324,0.02952351292432264,0.018919339769542198,,,,,,,,,64220
312,E14000842,NORTH EAST CAMBRIDGESHIRE,Eastern,England,0.6444711358006155,0.04472261842204039,0.24528939268823663,0.04080024022220554,0.019217776443209968,,,,,,,,0.005498836423691915,53284
313,E14000843,NORTH EAST DERBYSHIRE,East Midlands,England,0.49192139737991264,0.02759031361651449,0.4351528384279476,0.031063914251687176,0.01427153632393807,,,,,,,,,50380
314,E14000844,NORTH EAST HAMPSHIRE,South East,England,0.65514429000295,0.12124524962257276,0.17321741544762004,0.018411508494282195,0.025612993909105108,,,,,,,,0.006368542523469902,57627
315,E14000845,NORTH EAST HERTFORDSHIRE,Eastern,England,0.5863080244692336,0.07693414897445124,0.2834112990284275,,0.05334652752788773,,,,,,,,,55580
316,E14000846,NORTH EAST SOMERSET,South West,England,0.5364617064189626,0.08254538053031844,0.3470754769350332,,0.023037211109671926,,,,,,,,0.01088022500601373,54043
317,E14000847,NORTH HEREFORDSHIRE,West Midlands,England,0.6197460988102118,0.11706558781912031,0.18923012535623893,,0.05522450525141001,,,,,,,,0.018733682763018913,50177
318,E14000848,NORTH NORFOLK,Eastern,England,0.41672415114585726,0.48401931478500804,0.09925653406913466,,,,,,,,,,,52188
319,E14000849,NORTH SHROPSHIRE,West Midlands,England,0.6050828252306696,0.05302253637655353,0.31092285832479,,0.030971780067986836,,,,,,,,,55599
320,E14000850,NORTH SOMERSET,South West,England,0.5420685872826403,0.09649320902022776,0.26618705035971224,,0.03187405232764461,,,,,,,,0.06337710100977514,61994
321,E14000851,NORTH SWINDON,South West,England,0.5359763981715867,0.035730545792282055,0.3841853180601337,0.028482453424632587,0.015625284551364936,,,,,,,,,54911
322,E14000852,NORTH THANET,South East,England,0.5620900155199172,0.03281945162959131,0.3398861872736679,0.04548370408691153,0.017071908949818936,,,,,,,,0.0026487325400931195,48325
323,E14000853,NORTH TYNESIDE,North East,England,0.2731056810298312,0.028790565019656208,0.644723656825715,0.04048793648346566,0.012892160641331998,,,,,,,,,51892
324,E14000854,NORTH WARWICKSHIRE,West Midlands,England,0.5693331637627708,0.021789817287718852,0.38895247784984527,,0.0199245410996651,,,,,,,,,47178
325,E14000855,NORTH WEST CAMBRIDGESHIRE,Eastern,England,0.5864730977793752,0.04950696191651951,0.3050585238549171,0.0393492834929912,0.019612132956196966,,,,,,,,,63991
326,E14000856,NORTH WEST DURHAM,North East,England,0.3447872740177863,0.07093649534466202,0.5283286710366999,0.04488330341113106,0.01106425618972068,,,,,,,,,47902
327,E14000857,NORTH WEST HAMPSHIRE,South East,England,0.620550602327639,0.0971210780643844,0.23466957054379636,0.02496086571836929,0.02269788334581093,,,,,,,,,58772
328,E14000858,NORTH WEST LEICESTERSHIRE,East Midlands,England,0.581853159261127,0.06387628172802151,0.33370687884051475,,0.020563680170336752,,,,,,,,,53541
329,E14000859,NORTH WEST NORFOLK,Eastern,England,0.6024871442912458,0.028538649075003586,0.3200098338489275,0.031529778123783575,0.01743459466103952,,,,,,,,,48811
330,E14000860,NORTH WILTSHIRE,South West,England,0.6032473094253901,0.1772800059583659,0.17500837895207239,0.016217927233456223,0.021245298476892712,,,,,,,,0.007001079953822664,53706
331,E14000861,NORTHAMPTON NORTH,East Midlands,England,0.4721630590915845,0.025137451087225718,0.4521769280301154,0.03477141017385705,0.015751151617217296,,,,,,,,,40378
332,E14000862,NORTHAMPTON SOUTH,East Midlands,England,0.4686601354973924,0.03423989862065604,0.44041526538967685,0.0397231564068821,0.0169615440853926,,,,,,,,,41034
333,E14000863,NORWICH NORTH,Eastern,England,0.47717616298071686,0.03224752151650507,0.4661292079747249,,0.01703889312561281,,,,,,,,0.007408214402440353,45895
334,E14000864,NORWICH SOUTH,Eastern,England,0.30598337195038844,0.055316497595358165,0.6096497205942484,,0.029050409860005063,,,,,,,,,51359
335,E14000865,NOTTINGHAM EAST,East Midlands,England,0.21644163043201872,0.025504106593434536,0.7145726854324002,0.02077453149235894,0.01774862054059552,,,,,,,,0.004958425509192158,39327
336,E14000866,NOTTINGHAM NORTH,East Midlands,England,0.31073357864244894,0.017589185521542837,0.6019729116104282,0.055664291865654116,0.014040032359925885,,,,,,,,,38319
337,E14000867,NOTTINGHAM SOUTH,East Midlands,England,0.30856656070144817,0.0324960003324399,0.6235949219805107,0.022917575682021234,0.012424941303579962,,,,,,,,,48129
338,E14000868,NUNEATON,West Midlands,England,0.5156619706080274,0.019840666854798447,0.4127900666420648,0.03514446349881694,0.016562832396292356,,,,,,,,,46067
