,id,Constituency,Country/Region,Con Vote,Labour Vote,Liberal Vote,SNP/ PC Vote,Other Vote,Total votes,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34
391,403,MELTON,East Midlands,0.47,0.24,0.29,,,,,,,,,,,,,,,,,,,,67957,0.8352938284351684
392,404,MERIDEN,West Midlands,0.47,0.53,,,,,,,,,,,,,,,,,,,,,76597,0.7947395725254202
393,405,MERIONETH,Wales,0.15,0.32,0.18,0.35,,,,,,,,,,,,,,,,,,,22603,0.8525573325286663
394,406,MERTHYR TYDFIL,Wales,0.08,0.64,0.03,0.23,,,,,,,,,,,,,,,,529.0,0.02,,31975,0.8106223856002028
395,407,MIDDLESBROUGH,North East,0.34,0.66,,,,,,,,,,,,,,,,,,,,,41239,0.6943995419950159
396,408,MIDDLETON & PRESTWICH,North West,0.39,0.4,0.21,,,,,,,,,,,,,,,,,,,,61143,0.8048520429654591
397,409,MIDLOTHIAN,Scotland,0.28,0.45,,,0.27,,,,,,,,,,,,,,,,,,72148,0.8160707620264905
398,410,MITCHAM & MORDEN,London,0.36,0.42,0.2,,,,,,,,,,,,,,,,,507.0,0.01,,51286,0.7903041883687244
399,411,MONMOUTH,Wales,0.44,0.36,0.18,0.01,,,,,,,,,,,,,,,,,,,62412,0.841438259204832
400,412,MONTGOMERYSHIRE,Wales,0.29,0.18,0.45,0.08,,,,,,,,,,,,,,,,,,,27501,0.8257814611296279
401,413,MORAY & NAIRN,Scotland,0.44,0.07,,,0.49,,,,,,,,,,,,,,,,,,32574,0.787191880135331
402,414,MORCAMBE & LONSDALE,North West,0.52,0.24,0.24,,,,,,,,,,,,,,,,,,,,53434,0.7855977182175045
403,415,MORPETH,North East,0.23,0.56,0.21,,,,,,,,,,,,,,,,,,,,39053,0.8118451688009313
404,416,MOTHERWELL & WISHAW,Scotland,0.31,0.47,,,0.2,,,,,,,,,,,,,,,1066.0,0.03,,39225,0.7706438240436944
405,417,NANTWICH,North West,0.43,0.33,0.24,,,,,,,,,,,,,,,,,,,,49448,0.8152068186689088
406,418,NEATH,Wales,0.16,0.62,,0.22,,,,,,,,,,,,,,,,,,,40725,0.7848786786671035
407,419,NELSON & COLNE,North West,0.39,0.38,0.23,,,,,,,,,,,,,,,,,,,,40373,0.8421392962182683
408,427,NEW FOREST,South East,0.49,0.2,0.31,,,,,,,,,,,,,,,,,,,,62489,0.8070177704308297
409,420,NEWARK,East Midlands,0.46,0.54,,,,,,,,,,,,,,,,,,,,,58675,0.8295983146464575
410,421,NEWBURY,South East,0.42,0.17,0.4,,,,,,,,,,,,,,,,,,,,58074,0.8083572283622393
411,423,NEWCASTLE UPON TYNE CENTRAL,North East,0.26,0.74,,,,,,,,,,,,,,,,,,,,,16362,0.6542967968968689
412,424,NEWCASTLE UPON TYNE EAST,North East,0.41,0.59,,,,,,,,,,,,,,,,,,,,,34786,0.7687174047555909
413,425,NEWCASTLE UPON TYNE NORTH,North East,0.44,0.33,0.23,,,,,,,,,,,,,,,,,,,,29378,0.7339729176035577
414,426,NEWCASTLE UPON TYNE WEST,North East,0.4,0.6,,,,,,,,,,,,,,,,,,,,,56262,0.7379106826677159
415,422,NEWCASTLE-UNDER-LYME,West Midlands,0.38,0.47,0.15,,,,,,,,,,,,,,,,,228.0,0.0,,60647,0.8411045156995451
416,428,NEWHAM NORTH EAST,London,0.24,0.54,0.19,,,,,,,,,,,,,,,,,962.0,0.02,,44517,0.6796281029586883
417,429,NEWHAM NORTH WEST,London,0.2,0.6,0.2,,,,,,,,,,,,,,,,,,,,31549,0.5931601113033015
418,430,NEWHAM SOUTH,London,0.12,0.66,0.15,,,,,,,,,,,,,,,,,2511.0,0.07,,36254,0.6323960368406364
419,431,NEWPORT,Wales,0.3,0.49,0.2,0.02,,,,,,,,,,,,,,,,,,,60190,0.8095385401675835
420,432,NEWTON,North West,0.3,0.49,0.2,,,,,,,,,,,,,,,,,,,,77907,0.8245697593192354
421,433,NORFOLK NORTH,Eastern,0.48,0.29,0.24,,,,,,,,,,,,,,,,,,,,74931,0.8340494211932324
422,434,NORFOLK NORTH WEST,Eastern,0.42,0.41,0.17,,,,,,,,,,,,,,,,,,,,65695,0.8306569896823791
423,435,NORFOLK SOUTH,Eastern,0.44,0.3,0.26,,,,,,,,,,,,,,,,,337.0,0.0,,74551,0.8279212846767208
424,436,NORFOLK SOUTH WEST,Eastern,0.46,0.33,0.2,,,,,,,,,,,,,,,,,380.0,0.01,,44183,0.8294317520509115
425,437,NORMANTON,Yorkshire and the Humber,0.33,0.67,,,,,,,,,,,,,,,,,,,,,44068,0.7539564406576673
426,438,NORTHAMPTON NORTH,East Midlands,0.38,0.41,0.21,,,,,,,,,,,,,,,,,,,,40084,0.8247906335521307
427,439,NORTHAMPTON SOUTH,East Midlands,0.4,0.4,0.2,,,,,,,,,,,,,,,,,,,,35562,0.8082456419464079
428,440,NORTHWICH,North West,0.45,0.31,0.24,,,,,,,,,,,,,,,,,,,,43607,0.8367617147023833
429,441,NORWICH NORTH,Eastern,0.28,0.49,0.22,,,,,,,,,,,,,,,,,544.0,0.02,,35245,0.7884611082526118
430,442,NORWICH SOUTH,Eastern,0.4,0.41,0.19,,,,,,,,,,,,,,,,,,,,37317,0.8397353675825289
431,443,NORWOOD,London,0.35,0.46,0.18,,,,,,,,,,,,,,,,,,,,37503,0.71343238153214
432,444,NOTTINGHAM EAST,East Midlands,0.36,0.47,0.17,,,,,,,,,,,,,,,,,,,,36964,0.6912130448604072
433,445,NOTTINGHAM NORTH,East Midlands,0.37,0.45,0.17,,,,,,,,,,,,,,,,,754.0,0.01,,56802,0.7487148393219624
434,446,NOTTINGHAM WEST,East Midlands,0.36,0.45,0.19,,,,,,,,,,,,,,,,,,,,60647,0.787746142255936
435,447,NUNEATON,West Midlands,0.26,0.54,0.2,,,,,,,,,,,,,,,,,,,,63614,0.8241329723147081
436,448,OGMORE,Wales,0.18,0.53,0.2,0.1,,,,,,,,,,,,,,,,,,,53746,0.797963001454999
437,449,OLDHAM EAST,North West,0.32,0.48,0.2,,,,,,,,,,,,,,,,,,,,38461,0.7638577188139263
438,450,OLDHAM WEST,North West,0.31,0.48,0.2,,,,,,,,,,,,,,,,,,,,37066,0.7775050867367272
439,451,ORKNEY & SHETLAND,Scotland,0.23,0.15,0.62,,,,,,,,,,,,,,,,,,,,18542,0.7107754820408633
440,452,ORMSKIRK,North West,0.37,0.47,0.16,,,,,,,,,,,,,,,,,,,,73760,0.7732304595773231
441,453,ORPINGTON,London,0.47,0.12,0.41,,,,,,,,,,,,,,,,,,,,55958,0.8613295981036526
442,454,OSWESTRY,West Midlands,0.47,0.22,0.31,,,,,,,,,,,,,,,,,,,,43551,0.779073719611456
443,455,OXFORD,South East,0.4,0.38,0.22,,,,,,,,,,,,,,,,,,,,60207,0.7855306934568465
444,456,OXFORDSHIRE MID,South East,0.45,0.29,0.25,,,,,,,,,,,,,,,,,488.0,0.01,,48971,0.8273246384646574
445,457,PADDINGTON,London,0.41,0.43,0.16,,,,,,,,,,,,,,,,,,,,40155,0.6893207216795701
446,458,PAISLEY,Scotland,0.3,0.48,,,0.21,,,,,,,,,,,,,,,,,,49198,0.7515045978064949
447,459,PECKHAM,London,0.2,0.64,0.16,,,,,,,,,,,,,,,,,,,,40607,0.6459088884647197
448,460,PEMBROKE,Wales,0.38,0.36,0.21,0.05,,,,,,,,,,,,,,,,,,,58217,0.8143832358783538
449,461,PENISTONE,Yorkshire and the Humber,0.25,0.5,0.24,,,,,,,,,,,,,,,,,867.0,0.02,,55888,0.8406865325892388
450,462,PENRITH & THE BORDER,North West,0.6,0.21,0.19,,,,,,,,,,,,,,,,,235.0,0.01,,43965,0.7979273671028513
451,463,PERTH & EAST PERTHSHIRE,Scotland,0.47,0.15,0.1,,0.27,,,,,,,,,,,,,,,,,,44787,0.7829073873369926
452,464,PETERBOROUGH,Eastern,0.4,0.4,0.21,,,,,,,,,,,,,,,,,,,,51456,0.8232038011742685
453,465,PETERSFIELD,South East,0.51,0.13,0.35,,,,,,,,,,,,,,,,,101.0,0.0,,59688,0.811264848995569
454,466,PLYMOUTH DEVONPORT,South West,0.41,0.42,0.17,,,,,,,,,,,,,,,,,,,,37499,0.7529617284446408
455,467,PLYMOUTH DRAKE,South West,0.43,0.37,0.2,,,,,,,,,,,,,,,,,,,,43007,0.7803988459235334
456,468,PLYMOUTH SUTTON,South West,0.45,0.28,0.26,,,,,,,,,,,,,,,,,,,,47877,0.7907018992568126
457,469,PONTEFRACT & CASTLEFORD,Yorkshire and the Humber,0.23,0.75,,,,,,,,,,,,,,,,,,991.0,0.02,,46005,0.7706675600971605
458,470,PONTYPOOL,Wales,0.18,0.6,0.18,0.03,,,,,,,,,,,,,,,,498.0,0.01,,42104,0.7702467848453249
459,471,PONTYPRIDD,Wales,0.21,0.52,0.18,0.09,,,,,,,,,,,,,,,,,,,53935,0.7740717883950228
460,472,POOLE,South West,0.46,0.23,0.31,,,,,,,,,,,,,,,,,,,,67678,0.8188109468386285
461,473,PORTSMOUTH NORTH,South East,0.43,0.44,0.13,,,,,,,,,,,,,,,,,,,,54678,0.7985337286229609
462,474,PORTSMOUTH SOUTH,South East,0.5,0.3,0.19,,,,,,,,,,,,,,,,,394.0,0.01,,53367,0.758646669983652
463,475,PRESTON NORTH,North West,0.41,0.42,0.18,,,,,,,,,,,,,,,,,,,,40438,0.7946939176574629
464,476,PRESTON SOUTH,North West,0.38,0.43,0.2,,,,,,,,,,,,,,,,,,,,40795,0.7978213678055268
465,477,PUDSEY,Yorkshire and the Humber,0.4,0.28,0.33,,,,,,,,,,,,,,,,,,,,55028,0.8493548187936037
466,478,PUTNEY,London,0.39,0.41,0.2,,,,,,,,,,,,,,,,,,,,52550,0.7960553224364898
467,479,RAVENSBOURNE,London,0.51,0.18,0.29,,,,,,,,,,,,,,,,,786.0,0.02,,39672,0.8249703674436981
468,480,READING NORTH,South East,0.39,0.35,0.26,,,,,,,,,,,,,,,,,,,,50736,0.7934566723488107
469,481,READING SOUTH,South East,0.43,0.24,0.33,,,,,,,,,,,,,,,,,,,,55469,0.8097664233576642
470,482,REDCAR,North East,0.4,0.6,,,,,,,,,,,,,,,,,,,,,47250,0.766572568869853
471,483,REIGATE,South East,0.5,0.23,0.27,,,,,,,,,,,,,,,,,254.0,0.0,,60003,0.8333981499486097
472,484,RENFREWSHIRE EAST,Scotland,0.51,0.2,0.19,,0.1,,,,,,,,,,,,,,,,,,50796,0.8066314134629127
473,485,RENFREWSHIRE WEST,Scotland,0.35,0.4,0.09,,0.15,,,,,,,,,,,,,,,,,,55104,0.8291926867805282
474,486,RHONDDA,Wales,0.08,0.71,0.06,0.13,,,,,,,,,,,,,,,,1374.0,0.03,,52160,0.800098171554792
475,488,RICHMOND (YORKS) ,Yorkshire and the Humber,0.58,0.17,0.25,,,,,,,,,,,,,,,,,,,,46380,0.7548091006737623
476,487,RICHMOND UPON THAMES,London,0.44,0.19,0.36,,,,,,,,,,,,,,,,,570.0,0.01,,44133,0.8259347980686454
477,489,RIPON,Yorkshire and the Humber,0.5,0.11,0.39,,,,,,,,,,,,,,,,,,,,42468,0.8537997587454764
478,490,ROCHDALE,North West,0.15,0.32,0.49,,,,,,,,,,,,,,,,,1885.0,0.04,,51451,0.7737574253703285
479,491,ROCHESTER & CHATHAM,South East,0.39,0.37,0.24,,,,,,,,,,,,,,,,,,,,62754,0.7932900159279953
480,492,ROMFORD,London,0.39,0.32,0.28,,,,,,,,,,,,,,,,,374.0,0.01,,43759,0.7986676400803067
481,493,ROSS & CROMARTY,Scotland,0.36,0.2,0.21,,0.23,,,,,,,,,,,,,,,,,,21902,0.7517676941031097
482,494,ROSSENDALE,North West,0.38,0.37,0.25,,,,,,,,,,,,,,,,,,,,41761,0.8349862038629183
483,496,ROTHER VALLEY,Yorkshire and the Humber,0.27,0.73,,,,,,,,,,,,,,,,,,,,,71590,0.7858914966957209
484,495,ROTHERHAM,Yorkshire and the Humber,0.23,0.6,0.17,,,,,,,,,,,,,,,,,,,,45168,0.7432614777028139
485,497,ROXBURGH SELKIRK & PEEBLES,Scotland,0.34,0.06,0.52,,0.08,,,,,,,,,,,,,,,,,,49439,0.8601377918507951
486,498,RUGBY,West Midlands,0.37,0.49,0.13,,,,,,,,,,,,,,,,,106.0,0.0,,50864,0.8616489641036066
487,499,RUISLIP NORTHWOOD,London,0.5,0.24,0.23,,,,,,,,,,,,,,,,,1439.0,0.03,,44319,0.8264769506191257
488,500,RUNCORN,North West,0.46,0.33,0.21,,,,,,,,,,,,,,,,,,,,57500,0.8298455765622745
489,501,RUSHCLIFFE,East Midlands,0.56,0.23,0.22,,,,,,,,,,,,,,,,,,,,53666,0.8457331967536049
490,502,RUTHERGLEN,Scotland,0.37,0.48,,,0.15,,,,,,,,,,,,,,,,,,39946,0.8244448113596962
491,503,RUTLAND & STAMFORD,East Midlands,0.47,0.27,0.25,,,,,,,,,,,,,,,,,,,,44627,0.8239844903988183
492,504,RYE,South East,0.58,0.12,0.3,,,,,,,,,,,,,,,,,,,,58014,0.8077469299100554
493,505,SAFFRON WALDEN,Eastern,0.45,0.25,0.3,,,,,,,,,,,,,,,,,,,,51619,0.8340442720956536
494,511,SALFORD EAST,North West,0.28,0.55,0.17,,,,,,,,,,,,,,,,,,,,26457,0.6642313775702342
495,512,SALFORD WEST,North West,0.32,0.51,0.17,,,,,,,,,,,,,,,,,,,,32745,0.7203827961720383
496,513,SALISBURY,South West,0.46,0.21,0.33,,,,,,,,,,,,,,,,,,,,49744,0.7995499477617938
497,514,SCARBOROUGH,Yorkshire and the Humber,0.48,0.15,0.37,,,,,,,,,,,,,,,,,216.0,0.0,,45859,0.7892843619840969
498,515,SEVENOAKS,South East,0.48,0.24,0.26,,,,,,,,,,,,,,,,,754.0,0.01,,61900,0.8340182433069699
499,516,SHEFFIELD ATTERCLIFFE,Yorkshire and the Humber,0.27,0.72,,,,,,,,,,,,,,,,,,424.0,0.01,,47488,0.7487976789290276
500,517,SHEFFIELD BRIGHTSIDE,Yorkshire and the Humber,0.17,0.68,0.13,,,,,,,,,,,,,,,,,513.0,0.01,,40019,0.7449137241032705
501,518,SHEFFIELD HALLAM,Yorkshire and the Humber,0.49,0.27,0.24,,,,,,,,,,,,,,,,,,,,59371,0.7722855990738452
502,519,SHEFFIELD HEELEY,Yorkshire and the Humber,0.35,0.48,0.17,,,,,,,,,,,,,,,,,,,,53110,0.8197252662447909
503,520,SHEFFIELD HILLSBOROUGH,Yorkshire and the Humber,0.27,0.56,0.17,,,,,,,,,,,,,,,,,,,,39713,0.7683363321531527
504,521,SHEFFIELD PARK,Yorkshire and the Humber,0.16,0.65,0.18,,,,,,,,,,,,,,,,,521.0,0.01,,48121,0.7185134307855404
505,522,SHIPLEY,Yorkshire and the Humber,0.43,0.34,0.23,,,,,,,,,,,,,,,,,192.0,0.0,,45073,0.8744058820105923
506,523,SHOREHAM,South East,0.51,0.15,0.34,,,,,,,,,,,,,,,,,,,,55002,0.8080567675966327
507,524,SHREWSBURY,West Midlands,0.44,0.24,0.31,,,,,,,,,,,,,,,,,,,,47545,0.7975475559432348
508,525,SIDCUP,London,0.49,0.26,0.24,,,,,,,,,,,,,,,,,613.0,0.01,,41658,0.8485181790406355
509,526,SKIPTON,Yorkshire and the Humber,0.43,0.18,0.39,,,,,,,,,,,,,,,,,,,,44565,0.8556041930653151
510,527,SOLIHULL,West Midlands,0.54,0.18,0.27,,,,,,,,,,,,,,,,,,,,64343,0.8129556395062353
511,528,SOMERSET NORTH,South West,0.46,0.3,0.24,,,,,,,,,,,,,,,,,,,,75020,0.8506054696358112
512,536,SOUTH SHIELDS,North East,0.36,0.6,,,,,,,,,,,,,,,,,,1958.0,0.04,,51452,0.7156547743236664
513,529,SOUTHALL,London,0.33,0.5,0.17,,,,,,,,,,,,,,,,,310.0,0.01,,51590,0.7336044593595359
514,530,SOUTHAMPTON ITCHEN,South East,0.35,0.44,0.21,,,,,,,,,,,,,,,,,,,,62697,0.772016450770822
515,531,SOUTHAMPTON TEST,South East,0.41,0.38,0.21,,,,,,,,,,,,,,,,,,,,58081,0.7921252540130654
516,532,SOUTHEND EAST,Eastern,0.44,0.33,0.23,,,,,,,,,,,,,,,,,,,,44227,0.7782744118112869
517,533,SOUTHEND WEST,Eastern,0.47,0.16,0.37,,,,,,,,,,,,,,,,,,,,53645,0.8018804466434476
518,534,SOUTHGATE,London,0.52,0.2,0.25,,,,,,,,,,,,,,,,,1192.0,0.02,,54203,0.7702353208662536
519,535,SOUTHPORT,North West,0.47,0.13,0.4,,,,,,,,,,,,,,,,,,,,50758,0.7739859713327234
520,537,SOWERBY,Yorkshire and the Humber,0.36,0.36,0.28,,,,,,,,,,,,,,,,,,,,40123,0.8299307063812184
521,538,SPELTHORNE,South East,0.44,0.3,0.24,,,,,,,,,,,,,,,,,1339.0,0.02,,56456,0.8207722726215398
522,506,ST ALBANS,Eastern,0.45,0.24,0.31,,,,,,,,,,,,,,,,,,,,58346,0.846158308437509
523,507,ST HELENS,North West,0.19,0.59,0.2,,,,,,,,,,,,,,,,,991.0,0.02,,55269,0.7322434054505227
524,508,ST IVES,South West,0.45,0.23,0.32,,,,,,,,,,,,,,,,,177.0,0.0,,40563,0.7939207703750097
525,509,ST MARYLEBONE,London,0.55,0.24,0.19,,,,,,,,,,,,,,,,,470.0,0.02,,28718,0.6606091277143908
526,510,ST PANCRAS NORTH,London,0.28,0.53,0.17,,,,,,,,,,,,,,,,,466.0,0.02,,27978,0.6752751496427882
527,539,STAFFORD & STONE,West Midlands,0.47,0.33,0.2,,,,,,,,,,,,,,,,,,,,64261,0.8228883880551144
528,540,STAFFORDSHIRE SOUTH WEST,West Midlands,0.49,0.29,0.21,,,,,,,,,,,,,,,,,482.0,0.01,,48888,0.807438849158505
529,541,STALYBRIDGE & HYDE,North West,0.32,0.47,,,,,,,,,,,,,,,,,,10850.0,0.21,,52626,0.799434899512373
530,542,STEPNEY & POPLAR,London,0.16,0.81,,,,,,,,,,,,,,,,,,1278.0,0.04,,35686,0.5943209259721876
531,543,STIRLING FALKIRK & GRANGEMOUTH,Scotland,0.24,0.42,,,0.34,,,,,,,,,,,,,,,,,,51749,0.8079973768853637
532,544,CLACKMANNAN & STIRLINGSHIRE EAST,Scotland,0.19,0.36,,,0.43,,,,,,,,,,,,,,,322.0,0.01,,51284,0.8242100864645945
533,545,STIRLINGSHIRE WEST,Scotland,0.29,0.41,,,0.3,,,,,,,,,,,,,,,,,,43405,0.8276131640163216
534,546,STOCKPORT NORTH,North West,0.39,0.39,0.22,,,,,,,,,,,,,,,,,,,,42976,0.820716522801925
535,547,STOCKPORT SOUTH,North West,0.34,0.42,0.24,,,,,,,,,,,,,,,,,,,,37528,0.7927669103046179
536,548,STOCKTON,North East,0.4,0.59,,,,,,,,,,,,,,,,,,791.0,0.01,,64172,0.7596477105923576
537,549,STOKE-ON-TRENT CENTRAL,West Midlands,0.36,0.64,,,,,,,,,,,,,,,,,,,,,42594,0.7020834706929518
538,550,STOKE-ON-TRENT NORTH,West Midlands,0.36,0.64,,,,,,,,,,,,,,,,,,,,,43895,0.73952085720062
539,551,STOKE-ON-TRENT SOUTH,West Midlands,0.29,0.57,0.14,,,,,,,,,,,,,,,,,481.0,0.01,,55690,0.7737946366541615
540,552,STRATFORD-ON-AVON,West Midlands,0.52,0.19,0.29,,,,,,,,,,,,,,,,,,,,58156,0.8159840608382091
541,553,STREATHAM,London,0.45,0.34,0.18,,,,,,,,,,,,,,,,,982.0,0.02,,40877,0.7277890538760104
542,554,STRETFORD,North West,0.42,0.35,0.22,,,,,,,,,,,,,,,,,,,,55829,0.8198572603383458
543,555,STROUD,South West,0.44,0.29,0.26,,,,,,,,,,,,,,,,,470.0,0.01,,58758,0.8543511450381679
544,556,SUDBURY & WOODBRIDGE,Eastern,0.47,0.27,0.27,,,,,,,,,,,,,,,,,,,,68501,0.819213566456983
545,557,SUNDERLAND NORTH,North East,0.32,0.52,0.16,,,,,,,,,,,,,,,,,,,,55481,0.7397466666666667
546,558,SUNDERLAND SOUTH,North East,0.35,0.5,0.16,,,,,,,,,,,,,,,,,,,,57094,0.7518105922941192
547,559,SURBITON,London,0.46,0.26,0.28,,,,,,,,,,,,,,,,,,,,37665,0.8226134055517942
548,560,SURREY EAST,South East,0.51,0.15,0.34,,,,,,,,,,,,,,,,,,,,46053,0.8358227917022087
549,561,SURREY NORTH WEST,South East,0.53,0.21,0.25,,,,,,,,,,,,,,,,,463.0,0.01,,54804,0.8028596123701675
550,562,SUSSEX MID,South East,0.54,0.16,0.3,,,,,,,,,,,,,,,,,,,,50472,0.832610237714248
551,563,SUTTON & CHEAM,London,0.45,0.13,0.42,,,,,,,,,,,,,,,,,,,,49661,0.8261824352426426
552,564,SUTTON COLDFIELD,West Midlands,0.58,0.12,0.3,,,,,,,,,,,,,,,,,,,,49312,0.8233486943164362
553,565,SWANSEA EAST,Wales,0.21,0.66,,0.12,,,,,,,,,,,,,,,,507.0,0.01,,43029,0.7380490900670658
554,566,SWANSEA WEST,Wales,0.37,0.43,0.16,0.04,,,,,,,,,,,,,,,,,,,51017,0.78798035339182
555,567,SWINDON,South West,0.31,0.48,0.21,,,,,,,,,,,,,,,,,240.0,0.0,,50281,0.8088833834719519
556,568,TAUNTON,South West,0.45,0.29,0.26,,,,,,,,,,,,,,,,,,,,52849,0.8388330714410425
557,569,THANET EAST,South East,0.47,0.3,0.23,,,,,,,,,,,,,,,,,,,,38288,0.8052833045892399
558,570,THANET WEST,South East,0.5,0.23,0.27,,,,,,,,,,,,,,,,,,,,34069,0.780861792344717
559,630,THE WREKIN,West Midlands,0.36,0.46,0.17,,,,,,,,,,,,,,,,,,,,66250,0.8083704471966323
560,571,THIRSK & MALTON,Yorkshire and the Humber,0.53,0.21,0.26,,,,,,,,,,,,,,,,,,,,51607,0.8146458507632323
561,572,THORNABY,North East,0.4,0.44,0.16,,,,,,,,,,,,,,,,,,,,49115,0.7964809859725939
562,573,THURROCK,Eastern,0.25,0.52,0.22,,,,,,,,,,,,,,,,,,,,69450,0.7840901393185359
563,574,TIVERTON,South West,0.48,0.15,0.38,,,,,,,,,,,,,,,,,,,,57095,0.8236439699942296
564,575,TONBRIDGE & MALLING,South East,0.46,0.27,0.27,,,,,,,,,,,,,,,,,,,,54193,0.8342518472906404
565,576,TOOTING,London,0.33,0.48,0.18,,,,,,,,,,,,,,,,,337.0,0.01,,38927,0.7283835114046742
566,577,TORBAY,South West,0.49,0.21,0.3,,,,,,,,,,,,,,,,,,,,68307,0.8032904485264718
567,578,TOTNES,South West,0.47,0.2,0.32,,,,,,,,,,,,,,,,,394.0,0.01,,65130,0.8129056415376935
568,579,TOTTENHAM,London,0.25,0.55,0.08,,,,,,,,,,,,,,,,,3680.0,0.12,,31030,0.6561779695066506
569,580,TRURO,South West,0.4,0.22,0.36,,,,,,,,,,,,,,,,,850.0,0.01,,58220,0.814961015691709
570,581,TUNBRIDGE WELLS,South East,0.49,0.21,0.29,,,,,,,,,,,,,,,,,,,,55130,0.803773199784222
571,582,TWICKENHAM,London,0.46,0.27,0.27,,,,,,,,,,,,,,,,,,,,59596,0.8313942133311013
572,583,TYNEMOUTH,North East,0.44,0.34,0.22,,,,,,,,,,,,,,,,,,,,60654,0.8002269249036889
573,585,UPMINSTER,London,0.4,0.38,0.22,,,,,,,,,,,,,,,,,,,,52594,0.8258329931225074
574,586,UXBRIDGE,London,0.42,0.37,0.21,,,,,,,,,,,,,,,,,,,,48819,0.8247845919918905
575,587,VAUXHALL,London,0.26,0.56,0.18,,,,,,,,,,,,,,,,,,,,28768,0.6218629082812737
576,588,WAKEFIELD,Yorkshire and the Humber,0.3,0.51,0.19,,,,,,,,,,,,,,,,,,,,52655,0.798650083421811
577,589,WALLASEY,North West,0.41,0.36,0.23,,,,,,,,,,,,,,,,,,,,55098,0.7944687968623833
578,590,WALLSEND,North East,0.36,0.62,,,,,,,,,,,,,,,,,,1108.0,0.02,,67483,0.7548518439803578
579,591,WALSALL NORTH,West Midlands,0.35,0.64,,,,,,,,,,,,,,,,,,819.0,0.02,,51031,0.7208481064512028
580,592,WALSALL SOUTH,West Midlands,0.42,0.45,0.13,,,,,,,,,,,,,,,,,,,,46008,0.7827817949808592
581,593,WALTHAMSTOW,London,0.28,0.51,0.21,,,,,,,,,,,,,,,,,,,,38875,0.7489355963550196
582,594,WANSTEAD & WOODFORD,London,0.52,0.23,0.25,,,,,,,,,,,,,,,,,,,,44576,0.7695733991678608
583,595,WARLEY EAST,West Midlands,0.41,0.59,,,,,,,,,,,,,,,,,,,,,41989,0.7358616217731901
584,596,WARLEY WEST,West Midlands,0.33,0.67,,,,,,,,,,,,,,,,,,,,,43158,0.7103495951017184
585,597,WARRINGTON,North West,0.25,0.57,0.18,,,,,,,,,,,,,,,,,,,,34181,0.7394483504597079
586,598,WARWICK & LEAMINGTON,West Midlands,0.47,0.3,0.23,,,,,,,,,,,,,,,,,,,,63541,0.8156111210946525
587,599,WATFORD,Eastern,0.34,0.4,0.24,,,,,,,,,,,,,,,,,651.0,0.01,,46659,0.8400821015105958
588,600,WELLINGBOROUGH,East Midlands,0.4,0.37,0.21,,,,,,,,,,,,,,,,,897.0,0.01,,71874,0.8499562451219224
589,601,WELLS ,South West,0.44,0.25,0.31,,,,,,,,,,,,,,,,,,,,57474,0.8328961669444244
590,602,WELWYN & HATFIELD,Eastern,0.4,0.37,0.23,,,,,,,,,,,,,,,,,,,,56670,0.8532325574392484
591,603,WEST BROMWICH EAST,West Midlands,0.4,0.53,,,,,,,,,,,,,,,,,,2907.0,0.07,,41488,0.7185562367937927
592,604,WEST BROMWICH WEST,West Midlands,0.29,0.63,,,,,,,,,,,,,,,,,,3107.0,0.08,,39900,0.6746360516037401
593,608,WEST LOTHIAN,Scotland,0.19,0.45,,,0.35,,,,,,,,,,,,,,,438.0,0.01,,62044,0.8063631519436466
594,605,WESTBURY,South West,0.43,0.27,0.29,,,,,,,,,,,,,,,,,521.0,0.01,,60949,0.8349978765087063
595,606,WESTERN ISLES,Scotland,0.07,0.19,,,0.67,,,,,,,,,,,,,,,1031.0,0.07,,15031,0.6626548516510162
596,607,WESTHOUGHTON,North West,0.3,0.51,0.18,,,,,,,,,,,,,,,,,,,,59422,0.8320544415817184
597,609,WESTMORLAND,North West,0.5,0.15,0.35,,,,,,,,,,,,,,,,,,,,43957,0.7927178950785378
598,610,WESTON-SUPER-MARE,South West,0.5,0.2,0.3,,,,,,,,,,,,,,,,,,,,67617,0.8013866666666667
599,611,WHITEHAVEN,North West,0.41,0.59,,,,,,,,,,,,,,,,,,,,,39096,0.7750069381120406
600,612,WIDNES,North West,0.35,0.65,,,,,,,,,,,,,,,,,,,,,54809,0.7367494253491592
601,613,WIGAN,North West,0.29,0.71,,,,,,,,,,,,,,,,,,,,,42768,0.7584323461606668
602,614,WIMBLEDON,London,0.49,0.26,0.25,,,,,,,,,,,,,,,,,240.0,0.0,,54589,0.777510326164364
603,615,WINCHESTER,South East,0.46,0.23,0.3,,,,,,,,,,,,,,,,,,,,66837,0.8148667430689327
604,616,WINDSOR & MAIDENHEAD,South East,0.49,0.24,0.25,,,,,,,,,,,,,,,,,1041.0,0.02,,63503,0.8043343339539715
605,617,WIRRAL,North West,,0.3,0.19,,,,,,,,,,,,,,,,,38452.0,0.51,,75180,0.8152509840918702
