,id,Constituency,Country/Region,Country,Con Vote,Liberal Vote,Labour Vote,SNP Vote,PC Vote,DUP Vote,Sinn Fein Vote,SDLP Vote,UUP Vote,Other Vote,Total votes
210,211,WALTHAMSTOW,London,England,0.18069069679630545,0.1459234947282814,0.6216271166748961,,,,,,,0.05175869180051701,34429
211,212,WEST HAM,London,England,0.1641102722645441,0.0739930994431729,0.6985618146414785,,,,,,,0.0633348136508045,29273
212,213,WIMBLEDON,London,England,0.3663917876863947,0.129922887932083,0.4574667347782724,,,,,,,0.0462185896032499,41109
213,214,BATH,South West,England,0.29112666321064457,0.5048384309659582,0.1570114048729912,,,,,,,0.04702350095040608,46296
214,215,BRISTOL EAST,South West,England,0.2178806961868399,0.1714434472157485,0.5499082659790747,,,,,,,0.060767590618336885,40334
215,216,BRISTOL NORTH WEST,South West,England,0.2871802594496913,0.15891831422240388,0.5213949185723813,,,,,,,0.03250650775552352,46483
216,217,BRISTOL SOUTH,South West,England,0.22255308762509152,0.14835245301440078,0.5686844032218696,,,,,,,0.06041005613863803,40970
217,218,BRISTOL WEST,South West,England,0.2881523398904159,0.2888529596694512,0.36836432228509836,,,,,,,0.05463037815503458,55665
218,219,KINGSWOOD,South West,England,0.28363960817070394,0.14706887387045334,0.5486939023464196,,,,,,,0.020597615612423115,52676
219,220,NORTHAVON,South West,England,0.3468560565300047,0.5239965565479393,0.115678467663833,,,,,,,0.013468919258223036,55758
220,221,WANSDYKE,South West,England,0.3550769975982401,0.1440046824227501,0.4683633721516943,,,,,,,0.03255494782731548,49547
221,222,WESTON-SUPER-MARE,South West,England,0.3874464438731791,0.3946872322193659,0.1978363324764353,,,,,,,0.02002999143101971,46680
222,223,WOODSPRING,South West,England,0.43678986012551785,0.24233971861027934,0.25634767627876454,,,,,,,0.0645227449854383,48758
223,224,FALMOUTH & CAMBORNE,South West,England,0.2991243058521999,0.24461768475010678,0.39581375480563863,,,,,,,0.06044425459205468,46820
224,225,NORTH CORNWALL,South West,England,0.338069392216068,0.5202008039568012,0.097382509308486,,,,,,,0.04434729451864476,53983
225,226,SOUTH EAST CORNWALL,South West,England,0.355167816358472,0.45902652986300313,0.12422468262709409,,,,,,,0.06158097115143084,51753
226,227,ST IVES,South West,England,0.3117768846669102,0.5158324199244916,0.13329679697966143,,,,,,,0.03909389842893679,49266
227,228,TRURO & ST AUSTELL,South West,England,0.3227159757431156,0.4830698876627895,0.13697186599065514,,,,,,,0.057242270603439706,50295
228,229,EAST DEVON,South West,England,0.47413090285762066,0.30281999289253086,0.16669105504107698,,,,,,,0.05635804920877145,47837
229,230,EXETER,South West,England,0.2743462064771172,0.1237646343317622,0.49783335867416756,,,,,,,0.10405580051695301,52616
230,231,NORTH DEVON,South West,England,0.3816948877248548,0.4422787996913956,0.10141308320136436,,,,,,,0.07461322938238518,49254
231,232,"PLYMOUTH, DEVONPORT",South West,England,0.2705961312591385,0.10817613077974064,0.582995757328795,,,,,,,0.0382319806323258,41719
232,233,"PLYMOUTH, SUTTON",South West,England,0.3150513142067412,0.14344944079031557,0.50743480152535,,,,,,,0.03406444347759322,39073
233,234,SOUTH WEST DEVON,South West,England,0.46840354767184034,0.18369435442606175,0.3160924441412246,,,,,,,0.031809653760873274,46904
234,235,TEIGNBRIDGE,South West,England,0.39339065924801886,0.4441578148710167,0.12419490810993088,,,,,,,0.03825661777103355,59310
235,236,TIVERTON & HONITON,South West,England,0.470708446866485,0.3580596586834935,0.11915603040298293,,,,,,,0.052075864047038574,55784
236,237,TORBAY,South West,England,0.36382938468330217,0.5048455927179466,0.09426307048708192,,,,,,,0.03706195211166936,47569
237,238,TORRIDGE & WEST DEVON,South West,England,0.4001149342719632,0.42155735938510164,0.10701458228575533,,,,,,,0.0713131240571798,55684
238,239,TOTNES,South West,England,0.444990456077651,0.37194899078097715,0.1219388376720952,,,,,,,0.061121715469276694,49246
239,240,BOURNEMOUTH EAST,South West,England,0.43300092181345845,0.3370764546495712,0.19852509846643762,,,,,,,0.03139752507053269,35799
240,241,BOURNEMOUTH WEST,South West,England,0.42846528768426057,0.2516642891107941,0.28824893009985736,,,,,,,0.03162149310508797,33648
241,242,CHRISTCHURCH,South West,England,0.5508907135795993,0.2776444005084028,0.1514313958883935,,,,,,,0.020033490023604415,49567
242,243,MID DORSET & NORTH POOLE,South West,England,0.41113500160117117,0.41991856901047625,0.15474175396861706,,,,,,,0.014204675419735578,43718
243,244,NORTH DORSET,South West,England,0.46661508542272223,0.38721482194015183,0.11154095481064805,,,,,,,0.034629137826477904,47821
244,245,POOLE,South West,England,0.45140570438151556,0.25516784339714016,0.26875334539800677,,,,,,,0.024673106823337496,39233
245,246,SOUTH DORSET,South West,England,0.4162311169919506,0.1440291101554747,0.4196052486492447,,,,,,,0.020134524203330024,45345
246,247,WEST DORSET,South West,England,0.44634968025660166,0.41782493796776343,0.13582538177563494,,,,,,,,49571
247,248,CHELTENHAM,South West,England,0.3517389745428469,0.4773514999402414,0.12049719134695829,,,,,,,0.05041233416995339,41835
248,249,COTSWOLD,South West,England,0.5030991061525413,0.24249146386550965,0.22581066092516475,,,,,,,0.028598769056784323,45981
249,250,FOREST OF DEAN,South West,England,0.38785392427197524,0.12917255139327907,0.43378841885802677,,,,,,,0.0491851054767189,44607
250,251,GLOUCESTER,South West,England,0.377143686622566,0.14256682495904444,0.4576032183812703,,,,,,,0.022686270037119215,48223
251,252,STROUD,South West,England,0.37419120978704123,0.10939737199818758,0.4655188038060716,,,,,,,0.05089261440869959,55175
252,253,TEWKESBURY,South West,England,0.4608916915588008,0.262484788140281,0.2692111959287532,,,,,,,0.007412324372165062,45195
253,254,BRIDGWATER,South West,England,0.40449766965535977,0.30026960937989844,0.2675820845612055,,,,,,,0.027650636403536273,47847
254,255,SOMERTON & FROME,South West,England,0.4235631311214031,0.4362425024675423,0.11603143269303773,,,,,,,0.024162933718016855,52684
255,256,TAUNTON,South West,England,0.4170755998189226,0.41282028066998644,0.14946129470348574,,,,,,,0.02064282480760525,55225
256,257,WELLS,South West,England,0.43773629029114863,0.3832482363487547,0.15424640449000274,,,,,,,0.024769068870093933,51314
257,258,YEOVIL,South West,England,0.3602177345632843,0.441826643397324,0.14703315881326354,,,,,,,0.050922463226128145,48132
258,259,DEVIZES,South West,England,0.4724783564010592,0.2207740990441135,0.24907510000187796,,,,,,,0.05767244455294935,53249
259,260,NORTH SWINDON,South West,England,0.33703458703458705,0.11554999054999054,0.5285154035154035,,,,,,,0.0189000189000189,42328
260,261,NORTH WILTSHIRE,South West,England,0.45497469215078945,0.38173302107728335,0.14270605122006497,,,,,,,0.020586235551862203,52948
261,262,SALISBURY,South West,England,0.46626618253711766,0.300819344904283,0.17487595764500125,,,,,,,0.058038514913598085,52603
262,263,SOUTH SWINDON,South West,England,0.3438825373409552,0.11905310713627143,0.5130923842891388,,,,,,,0.02397197123363452,43384
263,264,WESTBURY,South West,England,0.4206960575175792,0.31612941455321164,0.21424903215611915,,,,,,,0.04892549577308999,50628
264,265,BROMSGROVE,West Midlands,England,0.5174678224323614,0.11885999474651956,0.33933105682514664,,,,,,,0.02434112599597233,45684
265,266,HEREFORD,West Midlands,England,0.3871459304410183,0.40883829329508786,0.15101738974542847,,,,,,,0.0529983865184654,44624
266,267,LEOMINSTER,West Midlands,England,0.48961030623381624,0.2677566393460164,0.16846069892358065,,,,,,,0.0741723554965867,46729
267,268,MID WORCESTERSHIRE,West Midlands,England,0.5108804597189122,0.18754037018063568,0.27418313027596497,,,,,,,0.02739603982448716,44897
268,269,REDDITCH,West Midlands,England,0.38925793907971484,0.1028299848779434,0.4563350615683733,,,,,,,0.05157701447396846,37032
269,270,WEST WORCESTERSHIRE,West Midlands,England,0.45968263887339034,0.3397460218269467,0.14004508224161402,,,,,,,0.06052625705804897,44807
270,271,WORCESTER,West Midlands,England,0.35539470707984616,0.12617054964940058,0.4858176883058132,,,,,,,0.03261705496494006,44210
271,272,WYRE FOREST,West Midlands,England,0.19057519057519057,,0.22129142717378011,,,,,,,0.5881333822510293,49062
272,273,LUDLOW,West Midlands,England,0.39398015026435396,0.4317781281884797,0.1341480382153789,,,,,,,0.0400936833317874,43124
273,274,NORTH SHROPSHIRE,West Midlands,England,0.4864789337919175,0.1277944969905417,0.35232158211521925,,,,,,,0.03340498710232158,46520
274,275,SHREWSBURY & ATCHAM,West Midlands,England,0.37416097297080686,0.12368510689454808,0.44587148610471056,,,,,,,0.05628243402993448,49909
275,276,TELFORD,West Midlands,England,0.27436437246963563,0.12900404858299594,0.5458785425101215,,,,,,,0.05075303643724696,30875
276,277,"WREKIN, THE",West Midlands,England,0.38430947216196676,0.11419619185345867,0.470764039527597,,,,,,,0.030730296456977585,41490
277,278,BURTON,West Midlands,England,0.386034397399746,0.09617495748756914,0.49041048711711904,,,,,,,0.02738015799556579,46457
278,279,CANNOCK CHASE,West Midlands,England,0.3006282875511397,0.1380771478667446,0.5612945645821157,,,,,,,,41064
279,280,LICHFIELD,West Midlands,England,0.491362763915547,0.10705374280230326,0.38517274472168905,,,,,,,0.016410748560460653,41680
280,281,NEWCASTLE-UNDER-LYME,West Midlands,England,0.2757408077778352,0.15496198996741997,0.5339504576718208,,,,,,,0.03534674458292393,38674
281,282,SOUTH STAFFORDSHIRE,West Midlands,England,0.5048601232811759,0.11595542911332385,0.34172593646277855,,,,,,,0.03745851114272167,42180
282,283,STAFFORD,West Midlands,England,0.36633908849118696,0.09477978632285984,0.47975927512058786,,,,,,,0.05912185006536537,44366
283,284,STAFFORDSHIRE MOORLANDS,West Midlands,England,0.3531811149139669,0.13896572741338084,0.49003703877350085,,,,,,,0.01781611889915139,42658
284,285,STOKE-ON-TRENT CENTRAL,West Midlands,England,0.18893635047834223,0.14643273202245208,0.6061354891093303,,,,,,,0.058495428389875384,28327
285,286,STOKE-ON-TRENT NORTH,West Midlands,England,0.1884775029055288,0.11887763572970281,0.5797775195085506,,,,,,,0.11286734185621783,30115
286,287,STOKE-ON-TRENT SOUTH,West Midlands,England,0.24639169534806263,0.1311202398134784,0.5375263683801488,,,,,,,0.0849616964583102,36028
287,288,STONE,West Midlands,England,0.4906664913895097,0.15091363218088602,0.3584198764296043,,,,,,,,45642
288,289,TAMWORTH,West Midlands,England,0.37575155279503103,0.11729192546583851,0.48998757763975154,,,,,,,0.016968944099378883,40250
289,290,NORTH WARWICKSHIRE,West Midlands,England,0.32389830890134885,0.11376072417753158,0.5409489067531357,,,,,,,0.021392060167983968,44409
290,291,NUNEATON,West Midlands,England,0.347294052456594,0.11128555596601404,0.5212643147395641,,,,,,,0.020156076837827854,43312
291,292,RUGBY & KENILWORTH,West Midlands,England,0.39675812328054133,0.13837460034203286,0.4502379359060153,,,,,,,0.014629340471410514,53796
292,293,STRATFORD-ON-AVON,West Midlands,England,0.5027133335761372,0.28779546199511963,0.16687912007866845,,,,,,,0.042612084350074665,54914
293,294,WARWICK & LEAMINGTON,West Midlands,England,0.376454547152543,0.11139543136778797,0.487644520816601,,,,,,,0.024505500663068044,53539
294,295,ALDRIDGE - BROWNHILLS,West Midlands,England,0.5018249140439037,0.08598254430044962,0.40216873842898704,,,,,,,0.010023803226659614,37810
295,296,"BIRMINGHAM, EDGBASTON",West Midlands,England,0.36607592254099447,0.11995019735622135,0.4905295504516676,,,,,,,0.023444329651116588,37749
296,297,"BIRMINGHAM, ERDINGTON",West Midlands,England,0.24222323879231472,0.11769703306757287,0.5677362436282839,,,,,,,0.07234348451182852,30604
297,298,"BIRMINGHAM, HALL GREEN",West Midlands,England,0.34460766533671866,0.0884415427396929,0.5455507193809697,,,,,,,0.02140007254261879,33084
298,299,"BIRMINGHAM, HODGE HILL",West Midlands,England,0.19962214245229548,0.08112601549215946,0.6386170413754014,,,,,,,0.08063480068014359,26465
299,300,"BIRMINGHAM, LADYWOOD",West Midlands,England,0.112755215444702,0.08211348553646843,0.688851490807481,,,,,,,0.11627980821134855,31493
300,301,"BIRMINGHAM, NORTHFIELD",West Midlands,England,0.29559152163608043,0.11248053091352339,0.5596261935396493,,,,,,,0.03230175391074694,29534
301,302,"BIRMINGHAM, PERRY BARR",West Midlands,England,0.2314990512333966,0.22893337253120238,0.4654301520699147,,,,,,,0.07413742416548627,37417
302,303,"BIRMINGHAM, SELLY OAK",West Midlands,England,0.2662344139650873,0.1628927680798005,0.524064837905237,,,,,,,0.04680798004987531,40100
303,304,"BIRMINGHAM, SPARKBROOK & SMALL HEATH",West Midlands,England,0.10773051000081862,0.13209812535814663,0.5754086282642509,,,,,,,0.18476273637678392,36647
304,305,"BIRMINGHAM, YARDLEY",West Midlands,England,0.1313185165439339,0.3834260771050615,0.46926127086734865,,,,,,,0.015994135483655993,30011
305,306,COVENTRY NORTH EAST,West Midlands,England,0.1875218033006843,0.11171340399838992,0.610197236012344,,,,,,,0.09056755668858178,37265
306,307,COVENTRY NORTH WEST,West Midlands,England,0.2589363352212639,0.1370590585415149,0.5144884961575521,,,,,,,0.0895161100796691,42551
307,308,COVENTRY SOUTH,West Midlands,England,0.29544094173982444,0.14146049481245013,0.5019203910614525,,,,,,,0.06117817238627295,40096
308,309,DUDLEY NORTH,West Midlands,England,0.34475158178612175,0.08692044393735089,0.5210818379836116,,,,,,,0.04724613629291567,38564
309,310,DUDLEY SOUTH,West Midlands,England,0.3106977767994717,0.149158045344486,0.49826656394453006,,,,,,,0.041877613911512214,36344
310,311,HALESOWEN & ROWLEY REGIS,West Midlands,England,0.34233844273565206,0.10411468146865611,0.5297143148138718,,,,,,,0.023832560981820034,39274
311,312,MERIDEN,West Midlands,England,0.4768060324513566,0.11088668955766512,0.3918849166273929,,,,,,,0.02042236136358536,44559
312,313,SOLIHULL,West Midlands,England,0.4544136230863251,0.2595347102815355,0.25632367259845457,,,,,,,0.02972799403368482,48271
313,314,STOURBRIDGE,West Midlands,England,0.37598937982166114,0.12105500450856628,0.4714707945095682,,,,,,,0.03148482116020439,39924
314,315,SUTTON COLDFIELD,West Midlands,England,0.5042115437724386,0.19027892847279756,0.27167909417288044,,,,,,,0.03383043358188346,43452
315,316,WALSALL NORTH,West Midlands,England,0.29054221341916314,0.0904617479574152,0.5811772716018817,,,,,,,0.03781876702153999,32312
316,317,WALSALL SOUTH,West Midlands,England,0.3049657583311843,0.06776698472735608,0.5895297859537523,,,,,,,0.03773747098770738,34899
317,318,WARLEY,West Midlands,England,0.22782110456788157,0.10552283940792614,0.6050294445328664,,,,,,,0.0616266114913258,31415
318,319,WEST BROMWICH EAST,West Midlands,England,0.2598273328434974,0.13798065148175362,0.5587190791084986,,,,,,,0.04347293656625031,32664
319,320,WEST BROMWICH WEST,West Midlands,England,0.25116206030150756,0.06809045226130653,0.6077889447236181,,,,,,,0.07295854271356784,31840
320,321,WOLVERHAMPTON NORTH EAST,West Midlands,England,0.2863720073664825,0.07918968692449356,0.6027814821870833,,,,,,,0.031656823521940686,31494
321,322,WOLVERHAMPTON SOUTH EAST,West Midlands,England,0.21778950067773015,0.08751877495695498,0.6743964538227644,,,,,,,0.020295270542550464,27297
322,323,WOLVERHAMPTON SOUTH WEST,West Midlands,England,0.3972907548230922,0.08374697410568012,0.48255373254761963,,,,,,,0.03640853852360809,40897
323,324,AMBER VALLEY,East Midlands,England,0.3566149214836115,0.12441309280434928,0.5189719857120392,,,,,,,,44513
324,325,BOLSOVER,East Midlands,England,0.19523921507146402,0.11888897598703979,0.6858718089414961,,,,,,,0.0,38271
325,326,CHESTERFIELD,East Midlands,England,0.08129880065705092,0.4781395558155757,0.41995004612857495,,,,,,,0.020611597398798406,44441
326,327,DERBY NORTH,East Midlands,England,0.35032006174240704,0.1408725654878104,0.5088073727697825,,,,,,,,44054
327,328,DERBY SOUTH,East Midlands,England,0.24271619268717354,0.19291932675565873,0.5643644805571677,,,,,,,,43075
328,329,EREWASH,East Midlands,England,0.34947320767141327,0.11494773232364804,0.4921186928965347,,,,,,,0.04346036710840399,48596
329,330,HIGH PEAK,East Midlands,England,0.37288523090992226,0.1609302905599202,0.46618447853015754,,,,,,,0.0,48114
330,331,NORTH EAST DERBYSHIRE,East Midlands,England,0.26538315449624916,0.17823568512012156,0.5563811603836293,,,,,,,,42124
331,332,SOUTH DERBYSHIRE,East Midlands,England,0.3558956588699586,0.10074116854365193,0.5070362883819425,,,,,,,0.03632688420444701,51945
332,333,WEST DERBYSHIRE,East Midlands,England,0.47994623337089093,0.1565953072802388,0.3342623890569096,,,,,,,0.029196070291960703,50589
333,334,BLABY,East Midlands,England,0.46396037110112925,0.17392216951429412,0.33363418832122915,,,,,,,0.028483271063347467,47642
334,335,BOSWORTH,East Midlands,England,0.4440650911186982,0.16241741675165167,0.39351749212965015,,,,,,,,45106
335,336,CHARNWOOD,East Midlands,England,0.4823992541178908,0.1623329534859629,0.32205531958976485,,,,,,,0.033212472806381434,48265
336,337,HARBOROUGH,East Midlands,England,0.4468951256811769,0.33377129687466345,0.19968983565597606,,,,,,,0.0196437417881836,46427
337,338,LEICESTER EAST,East Midlands,England,0.24495216546567963,0.1226974250510317,0.5755392144807063,,,,,,,0.056811195002582325,40661
338,339,LEICESTER SOUTH,East Midlands,England,0.2305465245971665,0.17188352832293124,0.5448159662070766,,,,,,,0.05275398087282565,42139
339,340,LEICESTER WEST,East Midlands,England,0.2521147536048647,0.15307504741262531,0.5422800204702128,,,,,,,0.05253017851229718,33219
340,341,LOUGHBOROUGH,East Midlands,England,0.35336918696614994,0.12805622090658472,0.497491752157997,,,,,,,0.021082839969268314,44254
341,342,NORTH WEST LEICESTERSHIRE,East Midlands,England,0.33935435135195186,0.10333488857783998,0.520584771934502,,,,,,,0.03672598813570619,45009
342,343,RUTLAND & MELTON,East Midlands,England,0.4807250935056103,0.1782131927915675,0.2977091125467528,,,,,,,0.04335260115606936,47056
343,344,BOSTON & SKEGNESS,East Midlands,England,0.42909235234291665,0.12388063403864759,0.4163173169945179,,,,,,,0.030709696623917843,40313
344,345,GAINSBOROUGH,East Midlands,England,0.4620855880337437,0.2665469410902904,0.27136747087596585,,,,,,,,42319
345,346,GRANTHAM & STAMFORD,East Midlands,England,0.4607790187733587,0.14398669230270691,0.36317483635420944,,,,,,,0.03205945256972499,46289
346,347,LINCOLN,East Midlands,England,0.312,0.12668013468013467,0.5388013468013468,,,,,,,0.022518518518518518,37125
347,348,LOUTH & HORNCASTLE,East Midlands,England,0.48454790823211874,0.20080971659919028,0.314642375168691,,,,,,,,44460
348,349,SLEAFORD & NORTH HYKEHAM,East Midlands,England,0.49652086454976496,0.1620312403784971,0.3195467887271906,,,,,,,0.0219011063445473,48719
349,350,SOUTH HOLLAND & THE DEEPINGS,East Midlands,England,0.5543266525258647,0.10304748712176962,0.31409895675511884,,,,,,,0.028526903597246873,46202
350,351,CORBY,East Midlands,England,0.3723476345771039,0.10060988522298929,0.4930540849603998,,,,,,,0.03398839523950701,47222
351,352,DAVENTRY,East Midlands,England,0.4923964434408299,0.1610683790840449,0.32217204149319034,,,,,,,0.024363135981934937,56684
352,353,KETTERING,East Midlands,England,0.4347559160589373,0.10174505134692663,0.44712754874237237,,,,,,,0.016371483851763655,53752
353,354,NORTHAMPTON NORTH,East Midlands,England,0.3039957584229045,0.17744734178435437,0.49421603123343133,,,,,,,0.02434086855930978,41494
354,355,NORTHAMPTON SOUTH,East Midlands,England,0.4114719081306708,0.12453702796449077,0.42881498755609554,,,,,,,0.03517607634874287,51029
355,356,WELLINGBOROUGH,East Midlands,England,0.42175430341528447,0.09338117084264597,0.46792534211661374,,,,,,,0.01693918362545583,51006
356,357,ASHFIELD,East Midlands,England,0.24414231257941552,0.11252858958068615,0.5813214739517154,,,,,,,0.062007623888182976,39350
357,358,BASSETLAW,East Midlands,England,0.3023010669751896,0.1270600334233192,0.5529245404293611,,,,,,,0.017714359172130094,38895
358,359,BROXTOWE,East Midlands,England,0.36656191331319893,0.14702881397436943,0.4864092727124316,,,,,,,,49004
359,360,GEDLING,East Midlands,England,0.3830792404601059,0.10607997078692714,0.5108407887529669,,,,,,,,43816
360,361,MANSFIELD,East Midlands,England,0.27168131987409094,0.15711494627157277,0.5712037338543363,,,,,,,,36852
361,362,NEWARK,East Midlands,England,0.46477063813763925,0.13223469998006512,0.37455423394688464,,,,,,,0.028440427935410992,45147
362,363,NOTTINGHAM EAST,East Midlands,England,0.24250782012041303,0.13030170529077395,0.5896202616797283,,,,,,,0.03757021290908479,29731
363,364,NOTTINGHAM NORTH,East Midlands,England,0.23806670661074494,0.10575194727381666,0.6454963051727581,,,,,,,0.010685040942680248,30042
364,365,NOTTINGHAM SOUTH,East Midlands,England,0.2720939762327551,0.1656604289031553,0.5449801939625735,,,,,,,0.017265400901516185,36605
365,366,RUSHCLIFFE,East Midlands,England,0.47513132277853287,0.13582264996510304,0.3400066120559821,,,,,,,0.04903941520038203,54446
366,367,SHERWOOD,East Midlands,England,0.3382788671023965,0.11923747276688453,0.5424836601307189,,,,,,,,45900
367,368,BEVERLEY & HOLDERNESS,Yorkshire and the Humber,England,0.41332614555256064,0.1586199460916442,0.3964851752021563,,,,,,,0.03156873315363881,46375
368,369,BRIGG & GOOLE,Yorkshire and the Humber,England,0.39228820577775614,0.09246358454718176,0.48877088712427535,,,,,,,0.026477322550786768,41054
369,370,CLEETHORPES,Yorkshire and the Humber,England,0.36333631948701023,0.11976047904191617,0.4958272431514923,,,,,,,0.021075958319581308,42418
370,371,EAST YORKSHIRE,Yorkshire and the Humber,England,0.4585353465392252,0.14544950824213881,0.3504409659694325,,,,,,,0.04557417924920349,43314
371,372,GREAT GRIMSBY,Yorkshire and the Humber,England,0.23121422297604263,0.18975073447012145,0.5790350425538359,,,,,,,,33017
372,373,HALTEMPRICE & HOWDEN,Yorkshire and the Humber,England,0.43238936441449644,0.3890684756874886,0.15702968493899108,,,,,,,0.021512474959023857,43928
373,374,KINGSTON UPON HULL EAST,Yorkshire and the Humber,England,0.13849392712550607,0.1494089068825911,0.6457651821862348,,,,,,,0.06633198380566802,30875
374,375,KINGSTON UPON HULL NORTH,Yorkshire and the Humber,England,0.1712010617120106,0.19708029197080293,0.5715083993992945,,,,,,,0.060210246917891945,28633
375,376,KINGSTON UPON HULL WEST & HESSLE,Yorkshire and the Humber,England,0.2050421911744363,0.15091990593443078,0.5837598561350118,,,,,,,0.06027804675612118,28916
376,377,SCUNTHORPE,Yorkshire and the Humber,England,0.2891895910780669,0.09385873605947956,0.5976505576208179,,,,,,,0.019301115241635688,33625
377,378,HARROGATE & KNARESBOROUGH,Yorkshire and the Humber,England,0.34614381564285546,0.5558453258730648,0.07351999810332156,,,,,,,0.024490860380758196,42179
378,379,RICHMOND,Yorkshire and the Humber,England,0.5893400554117273,0.17917972475814142,0.21874006449561703,,,,,,,0.012740155334514239,44034
379,380,RYEDALE,Yorkshire and the Humber,England,0.47178751224401466,0.3607371466320417,0.1473837672839928,,,,,,,0.020091573839950798,43899
380,381,SCARBOROUGH & WHITBY,Yorkshire and the Humber,England,0.3964606611535467,0.0836857942469962,0.47189781789870167,,,,,,,0.04795572670075542,47523
381,382,SELBY,Yorkshire and the Humber,England,0.408060152768937,0.11077737110120942,0.4505887969446213,,,,,,,0.030573679185232336,50272
382,383,SKIPTON & RIPON,Yorkshire and the Humber,England,0.5238773765419533,0.2606766274477873,0.17389976794365508,,,,,,,0.04154622806660424,49126
383,384,VALE OF YORK,Yorkshire and the Humber,England,0.516250773355331,0.20208290369148277,0.2581150752732522,,,,,,,0.023551247679934006,48490
384,385,"YORK, CITY OF",Yorkshire and the Humber,England,0.23536890370987912,0.1775531471446436,0.5225510629428929,,,,,,,0.06452688620258441,47980
385,386,BARNSLEY CENTRAL,Yorkshire and the Humber,England,0.13099517118687143,0.14707911266020404,0.6964019896162364,,,,,,,0.025523726536688086,27543
386,387,BARNSLEY EAST & MEXBOROUGH,Yorkshire and the Humber,England,0.1237811067704328,0.15860223322772155,0.6750438340151957,,,,,,,0.042572825986649854,32509
387,388,BARNSLEY WEST & PENISTONE,Yorkshire and the Humber,England,0.2283300543918528,0.18597384561971994,0.5856960999884273,,,,,,,,34564
388,389,DON VALLEY,Yorkshire and the Humber,England,0.2863499863499864,0.11162981162981163,0.5462462462462463,,,,,,,0.055773955773955775,36630
389,390,DONCASTER CENTRAL,Yorkshire and the Humber,England,0.23700666627337622,0.1294908854934812,0.5909385876939414,,,,,,,0.04256386053920123,33902
390,391,DONCASTER NORTH,Yorkshire and the Humber,England,0.14670152727736505,0.10595287440614737,0.6309345407008258,,,,,,,0.11641105761566177,31363
391,392,ROTHER VALLEY,Yorkshire and the Humber,England,0.2165312610385023,0.12507132570714344,0.6209004700703747,,,,,,,0.037496943183979566,36803
392,393,ROTHERHAM,Yorkshire and the Humber,England,0.1935681678817197,0.10618655038495606,0.6390611160318866,,,,,,,0.06118416570143762,29354
393,394,"SHEFFIELD, ATTERCLIFFE",Yorkshire and the Humber,England,0.15193724877177311,0.14213934792318,0.6779533273782938,,,,,,,0.027970075926753015,35824
394,395,"SHEFFIELD, BRIGHTSIDE",Yorkshire and the Humber,England,0.10179242329367565,0.08758609893550406,0.7690200375704446,,,,,,,0.041601440200375706,25552
395,396,SHEFFIELD CENTRAL,Yorkshire and the Humber,England,0.10938175529615218,0.19731284711829458,0.6144866806345406,,,,,,,0.07881871695101267,30069
396,397,"SHEFFIELD, HALLAM",Yorkshire and the Humber,England,0.309993201903467,0.5543847722637661,0.12440516655336506,,,,,,,0.011216859279401768,38246
397,398,"SHEFFIELD, HEELEY",Yorkshire and the Humber,England,0.14247634670025483,0.22695450950525792,0.5697882187527461,,,,,,,0.06078092504174112,34139
398,399,"SHEFFIELD, HILLSBOROUGH",Yorkshire and the Humber,England,0.18339759262742147,0.22571468873424863,0.5682245627233402,,,,,,,0.022663155914989654,42536
399,400,WENTWORTH,Yorkshire and the Humber,England,0.18796257919355794,0.10811770975190953,0.6749363491029664,,,,,,,0.02898336195156611,33778
400,401,BATLEY & SPEN,Yorkshire and the Humber,England,0.3673914171553111,0.1034974832650096,0.4987805510871257,,,,,,,0.030330548492553577,38542
401,402,BRADFORD NORTH,Yorkshire and the Humber,England,0.24131136305223178,0.19773252991404175,0.4974440985806894,,,,,,,0.0635120084530371,35017
402,403,BRADFORD SOUTH,Yorkshire and the Humber,England,0.2829211372627145,0.1057859236702052,0.5579019267438882,,,,,,,0.05339101232319208,35137
403,404,BRADFORD WEST,Yorkshire and the Humber,England,0.3710190252801668,0.063513161323951,0.47956737034141256,,,,,,,0.08590044305446964,38370
404,405,CALDER VALLEY,Yorkshire and the Humber,England,0.36162361623616235,0.16016868740115972,0.4268634686346863,,,,,,,0.05134422772799157,47425
405,406,COLNE VALLEY,Yorkshire and the Humber,England,0.3049354076659502,0.24887734905399367,0.40366484346734205,,,,,,,0.042522399812714155,46987
406,407,DEWSBURY,Yorkshire and the Humber,England,0.30217456549616656,0.11956017571144034,0.5054159504515566,,,,,,,0.07284930834083654,36651
407,408,ELMET,Yorkshire and the Humber,England,0.38894573002155125,0.10886649106384831,0.47974399721357514,,,,,,,0.022443781701025317,45937
408,409,HALIFAX,Yorkshire and the Humber,England,0.338474870017331,0.1455310720475365,0.4902203515721713,,,,,,,0.02577370636296113,40390
409,410,HEMSWORTH,Yorkshire and the Humber,England,0.21006614244755442,0.11326539302239759,0.6539302239759276,,,,,,,0.02273824055412042,35227
410,411,HUDDERSFIELD,Yorkshire and the Humber,England,0.24853743323064748,0.14978944690953283,0.5324590905236978,,,,,,,0.06921402933612186,35383
411,412,KEIGHLEY,Yorkshire and the Humber,England,0.3896106893129947,0.10897006900053077,0.48203447718828607,,,,,,,0.019384764498188448,43333
412,413,LEEDS CENTRAL,Yorkshire and the Humber,England,0.14267926463048414,0.13209551014429063,0.6693400717790962,,,,,,,0.05588515344612906,27306
