,id,Constituency,1964 Vote Share,1966 Vote Share,1970 Vote Share,1974 (F) Vote Share,1974 (O) Vote Share,1979 Vote Share,1983 Vote Share,1987 Vote Share,1992 Vote Share,1997 Vote Share,2001 Vote Share,2005 Vote Share,2010 Vote Share,2015 Vote Share,2017 Vote Share,2019 Vote Share
132,E14000633,CHICHESTER,0.1942091070779705,0.2512760682514219,0.20647301269314766,0.14,0.1708633794581953,0.1538309636650869,0.0717492816091954,0.07876587420007294,0.11259667470332217,0.17219742196884133,0.21432316876411744,0.18381328600599225,0.10454857625865074,0.12133569015908574,0.2238225574952435,0.2271606550952762
133,E14000634,CHINGFORD AND WOODFORD GREEN,,,,,,,,,,,,,0.22688256855194172,,0.43947105044611484,0.056642721492857734
134,E14000635,CHIPPENHAM,0.22553162943583552,0.22243185218918743,0.22050152006692375,0.17,0.1766597100795307,0.08636256838854764,,,,,,,0.06910375107378067,0.08231811864926815,0.19663983199159957,0.34511987950752204
135,E14000636,CHIPPING BARNET,,,,0.26,0.2838953474378415,0.2531510458065542,0.15985562365252778,0.19042143795757463,0.25914627357545256,0.4092000403510542,0.4004381006218202,0.3252400839999056,0.2523909263357572,0.34148227793182806,0.45695830250978836,0.103041567510292
136,E14000637,CHORLEY,0.4841490654022493,0.5475407864673107,0.4427532495243514,0.4,0.4409934877106798,0.429663746651013,0.3047675164202901,0.34702697332472304,0.4069774593314678,0.5303954528125325,0.5231898565231898,0.5069902560067784,0.43225378711777235,0.4509978341584158,0.5526296868821224,
137,E14000638,CHRISTCHURCH,,,,,0.1877555958862674,0.14882217499114417,0.07590493910690121,0.09561649911295092,0.1213619176466507,0.06911155002758056,0.1514313958883935,0.15613303597401337,0.0981261129998381,0.0954593920373388,0.19866097878895603,0.17857211603241516
138,E14000639,CITIES OF LONDON AND WESTMINSTER,0.30578087821760763,0.35115306963915033,0.31276615585465173,,0.30954697805168124,0.25447409167836954,,,,,,,0.22171075789986733,,0.384358669219227,0.3065327809376682
139,E14000640,CITY OF CHESTER,0.3520215747002929,0.40098599630251386,0.37951213626400143,,0.35208369061910477,0.3477872150201162,,,,,,,0.3507587091258816,,0.5675723578100352,0.06843841642228739
140,E14000641,CITY OF DURHAM,,,,,,,,,,,,,0.44313759404998704,,0.5540104296001986,0.16240610737018768
141,E14000642,CLACTON,,,,,,,,,,,,,0.2504232080328363,0.1439591014997625,0.253777324725337,0.058405737139704865
142,E14000643,CLEETHORPES,,,,,,,,,,0.516276028767856,0.4958272431514923,0.4333432746793916,0.3256015656273629,0.2912683803144891,0.3536702616838057,0.05470553961026349
143,W07000062,CLWYD SOUTH,,,,,,,,,,,0.5140016718414139,0.44966748656281313,0.3838124621550705,0.37220511065480266,0.5070715696216043,0.04120531041701096
144,W07000059,CLWYD WEST,,,,,,,,,,,0.38803468208092484,0.35873532880327963,0.2470152974206922,0.2559429893762491,0.3961233826929699,0.05564261373529339
145,S14000011,"COATBRIDGE, CHRYSTON AND BELLSHILL",,,,,,,,,,,,,0.6659781433889757,,0.4261323268206039,0.03243400178345534
146,E14000644,COLCHESTER,0.3904075791966841,0.43692232700275596,0.34961727014707145,0.33,0.35618790826070906,0.32958752935413693,,,,0.30556089681959775,0.2497942198646424,0.19791086661172855,0.12310626584884804,0.16158705986458954,0.3527500233448501,0.13924643546362392
147,E14000645,COLNE VALLEY,0.42039733297047216,0.4306276076734586,0.3990454670242646,0.39,0.40936273029296283,0.3390221138644978,0.2575951752732755,0.2909579389367305,0.2976666215117854,0.41277410434135187,0.40366484346734205,0.35846279640228945,0.2638346354166667,0.3497887323943662,0.47696127110228403,0.06265190829665637
148,E14000646,CONGLETON,,,,,,,0.1991896404283911,0.1787959975941823,0.2003460323859437,0.2754315024897974,0.3047268371670031,0.2772589006469303,0.17225285545490351,0.20384102322661646,0.3416442887375291,0.1052889067496025
149,E14000647,COPELAND,,,,,,,0.442389791730547,0.47215289488476675,0.48673511651734136,0.5816121941203469,0.517726618705036,0.5045768285096425,0.4603968495103653,0.42264893643864654,0.45116127379038834,0.044399501446276135
150,E14000648,CORBY,,,,,,,0.3611542866492147,0.40873000797781406,0.4389300847457627,0.5539225679707915,0.4930540849603998,0.43817964674083854,0.3870307544804189,0.38471534873785024,0.44742237111855593,0.06486978090119884
151,E14000649,COVENTRY NORTH EAST,,,,0.64,0.5950444783897925,0.573436372128572,0.47832553728093813,0.5425864857484929,0.5248998524140839,0.6624935010918166,0.610197236012344,0.5693776045167361,0.49291197012654725,0.5215363121877294,0.6342779736819472,0.0463729637296373
152,E14000650,COVENTRY NORTH WEST,,,,0.57,0.518591526476386,0.5013009093485149,0.4429456049744341,0.49002317847425175,0.5173123856009763,0.5688487169102757,0.5144884961575521,0.48211243611584326,0.4281786941580756,0.41013570260354504,0.5395093181407852,0.05690767426273458
153,E14000651,COVENTRY SOUTH,,,,,,,,,,0.508957784693959,0.5019203910614525,0.458375322600467,0.41801672328194406,0.4227099018284171,0.5504052415494906,0.0754373501465234
154,E14000652,CRAWLEY,,,,,,,0.26196030511738133,0.28992108917262166,0.36211209191989285,0.5504095840688656,0.4931548447503606,0.39098944559597837,0.32283597170764566,0.3357981462409887,0.4568854056849601,0.054670434277240026
155,E14000653,CREWE AND NANTWICH,,,,,,,,,,,,,0.34010649126928194,,0.47118687189924946,0.048452768729641695
156,E14000654,CROYDON CENTRAL,,,,0.38,0.41746130030959755,0.3668835032327159,0.2332688588007737,0.24347559103469452,0.31273108823823326,0.4557787773974444,0.4719363279546446,0.4064587290887922,0.3359977449815773,0.4266636444343703,0.5232523515089944,0.0653529466185586
157,E14000655,CROYDON NORTH,,,,,,,,,,0.62157791602458,0.6353564777231269,0.5372089310557164,0.5601633253347782,0.6261537311759651,0.7415426932559582,0.08049056807351328
158,E14000656,CROYDON SOUTH,,,,0.14,,,0.07788352396751942,0.09751979991663193,0.12825411989491284,0.2531227513422757,0.29897913892587663,0.24115998936540073,0.20040126415965342,0.24792070973107846,0.35796725272213786,0.12640250682300616
159,S14000012,"CUMBERNAULD, KILSYTH AND KIRKINTILLOCH EAST",,,,,,,,,,,,,0.5722721749696233,,0.3389683571738188,0.06492142012870464
160,W07000070,CYNON VALLEY,,,,,,,0.5597594994989573,0.6889647924330006,0.6909492854699055,0.6973550356052899,0.6560204762964612,0.6407475513190979,0.5248694604364708,0.47689682331320554,0.6101503050122634,0.03138642677602858
161,E14000657,DAGENHAM AND RAINHAM,,,,,,,,,,,,,0.40271748960028936,,0.50079619571145,0.027026409054532984
162,E14000658,DARLINGTON,0.4515466057712269,0.5049845815908419,0.48474215176389496,0.41,0.45548106076781825,0.45515975472002584,0.3778418697165589,0.4160255207355977,0.4806080897656321,0.6156560729039088,0.5633975788866888,0.5240936325784503,0.393766318537859,0.4286964342140444,0.5060802820358347,0.04820911306266955
163,E14000659,DARTFORD,0.4645924568014394,0.4984395823141416,0.45033615805210037,0.42,0.4764378733435562,0.4285528793092255,0.2675126625098283,0.27463352564884697,0.34625176803394625,0.4857510713119007,0.47979436745641485,0.42559695589901453,0.2755591054313099,0.2542065702621237,0.3323989377397462,0.06915572996686596
164,E14000660,DAVENTRY,,,,0.31,0.3231380492365223,0.27250611597807817,0.19911773038164232,0.20507087021602943,0.2432868968302039,0.343919028340081,0.32217204149319034,0.27333344363738643,0.15776258353613784,0.18071899158383792,0.2466629538472594,0.12250230824172953
165,W07000042,DELYN,,,,,,,0.2939374627387291,0.39067144272540205,0.449739831835941,0.5718914142653773,0.5146379489548447,0.45700505822844373,0.4078250054077439,0.4054515844835411,0.5219189202902227,0.06114151681000782
166,E14000661,DENTON AND REDDISH,,,,,,,,,,,,,0.5099242726185731,,0.6353948332028586,0.04255208873224837
167,E14000662,DERBY NORTH,0.5289113122619578,0.6183687714776632,0.5473346213502408,0.4,0.44514893335975164,0.4486841900250853,0.3683952649733459,0.3722864081242181,0.4086988935766448,0.5315711664855814,0.5088073727697825,0.439819252362043,0.33043478260869563,0.3656497932729914,0.4853303747534517,0.07337771444371186
168,E14000664,DERBYSHIRE DALES,,,,,,,,,,,,,0.19369388627618642,0.22721226325457655,0.3110084525226443,0.13249760076775433
169,E14000663,DERBY SOUTH,0.5773705343354267,0.575289886192828,0.5441469227533997,0.47,0.5098616084389819,0.5003806941633085,0.3933535397272137,0.4366709634496237,0.517346694346854,0.5626121692815377,0.5643644805571677,0.45380766836511194,0.43340293289307563,0.49012738853503185,0.5833664415309231,0.06172577834298903
170,E14000665,DEVIZES,0.3801279638690252,0.39240690962888874,0.37081647831371195,0.29,0.30455959257613563,0.2566714805977647,0.16784786582432737,0.17299438261471967,0.17817675789243909,0.24237124392031448,0.24907510000187796,0.22297225091725145,0.10166163141993957,0.1297800269354773,0.2096732749589864,0.16008556737449464
171,E14000666,DEWSBURY,0.48362834874684724,0.5357483539238268,0.4873702154036882,0.42,0.45439950051286626,0.4672616001801175,0.35311112403777173,0.42417290942327684,0.4382501498159404,0.49416134648868254,0.5054159504515566,0.40956082394092497,0.321656050955414,0.4177885511840388,0.5095764435405429,0.04266789622089415
172,E14000668,DONCASTER CENTRAL,,,,,,,0.42035609252046735,0.5116088819633814,0.543412383428806,0.6206491712707183,0.5909385876939414,0.5128526098221303,0.3969098095580309,0.49084611578426524,0.579095388620305,0.04203843101416512
173,E14000669,DONCASTER NORTH,,,,,,,0.5276968507838358,0.6175153207518882,0.6178951560350445,0.6980294825511432,0.6309345407008258,0.5551649882829818,0.4733746353928115,0.5242398926609453,0.607652675363963,0.0362671384343211
174,E14000667,DON VALLEY,0.7189770514014735,0.7489737868542522,0.694730991188347,0.7,0.6325270674959687,0.5562062863402714,0.45090823676792985,0.5312954876273653,0.549918391890731,0.582592924214248,0.5462462462462463,0.5267469618055556,0.3793643482266237,0.46182271807183545,0.5295076976602592,0.041970200497391995
175,E14000670,DOVER,0.44944553163731243,0.4930803046475026,0.4859197021705347,,0.3973828849524393,0.3703510033335512,0.30808646309756516,0.341314647739031,0.4264976558430283,0.5449261992619926,0.4880560498220641,0.4527608386935093,0.33541728689093975,0.3074824784963364,0.39976138244236614,0.05709946549377724
176,E14000671,DUDLEY NORTH,,,,,,,,,,0.5118599397590361,0.5210818379836116,0.44208848531684697,0.38658618724418425,0.41811433986102337,0.46491904394757133,0.03298440737106095
177,E14000672,DUDLEY SOUTH,,,,,,,,,,0.5662394054527995,0.49826656394453006,0.45320297382625524,0.3299882090921001,0.32590944778853703,0.3623574939859847,0.043963254593175856
178,E14000673,DULWICH AND WEST NORWOOD,,,,,,,,,,,,,0.4658605384328203,,0.6963646402935362,
179,S14000013,DUMFRIES AND GALLOWAY,,,,,,,,,,,,,0.4590497000364173,,0.20882187639295335,0.06091893678663789
180,S14000014,"DUMFRIESSHIRE, CLYDESDALE AND TWEEDDALE",,,,,,,,,,,,,0.2890046195415323,,0.1654685074748795,0.07202001912395987
181,S14000015,DUNDEE EAST,0.5479699754000126,0.5631534830370142,0.48335077639419893,0.34,0.3266296959627128,0.35985508116655657,0.32991741254810397,0.4234353328710125,0.4412899280237098,0.5112021318594552,0.45215806222387,0.3622913505311077,0.3334894498126602,0.19929438621977794,0.260342899739098,0.07891423901760275
182,S14000016,DUNDEE WEST,0.533362209840326,0.5370970012670703,0.5154208357857564,0.43,0.41007936340862683,0.47252242354022256,0.4346466139640508,0.5335331905781585,0.4896681875731588,0.5379184167804778,0.5056767662950551,0.4458522850335716,0.48467381349997307,0.23688330276870778,0.33050650257258835,0.05935688689001659
183,S14000017,DUNFERMLINE AND WEST FIFE,,,,,,,,,,,,,0.46252068563956933,,0.3386982944520682,0.079690363112823
184,W07000061,DWYFOR MEIRIONNYDD,,,,,,,,,,,,,0.13910606794437141,0.13502576695604054,0.20670225385527877,
185,E14000674,EALING CENTRAL AND ACTON,,,,,,,,,,,,,0.3014406779661017,,0.5969607169961332,0.17231375554217526
186,E14000675,EALING NORTH,,,,0.43,,,0.3282578179833112,0.27796477786249607,0.37797476441463024,,0.5565762840047156,0.4505988345840411,0.5038592222828139,0.5513296227581942,0.6595132911874476,0.08804980757993995
187,E14000676,"EALING, SOUTHALL",,,,,,,,,,,,0.48755446912530553,0.5151089905510338,,0.7026248754014841,0.09316152260937537
188,E14000677,EASINGTON,0.8044824814412029,0.8136740436535098,0.7980417910447761,0.72,0.658188754655282,0.6090479823494237,0.5839455537026187,0.6805882352941176,0.7268234745169568,0.8020050125313283,0.7682520448348985,0.7136399309370586,0.5894197170189609,0.6103280961182994,0.6366736332636673,0.04412572651302663
189,N06000005,EAST ANTRIM,,,,,,,,,,,,,,,,
190,E14000684,EASTBOURNE,0.22332745662058087,0.22420409323479248,0.13651959599864688,0.1,0.19447287615148415,0.1724483045240963,0.07109893820583049,0.08792777361453093,0.045988575879527455,0.124859969240701,0.13328121509939692,0.10886096875516614,0.04790499577929552,0.07830721832649744,0.08134796238244514,0.4102731526825552
191,E14000678,EAST DEVON,,,,,,,,,,0.17683889999048436,0.16669105504107698,0.1542835096554105,0.10775634747231222,,0.11356033254943526,0.027640347728372327
192,S14000018,EAST DUNBARTONSHIRE,0.5504619342766928,0.5215102215054783,0.4463579975848062,,,,,,,,,0.33113603287389776,0.34134896137482273,,0.14538329375880774,0.36814316154701965
193,E14000679,EAST HAM,,,,,,,,,,0.6462683947955576,0.7307723260992033,0.5389572645252597,0.7041669148154766,0.7757314974182444,0.8320943619444493,0.03950355129237754
194,E14000680,EAST HAMPSHIRE,,,,,,,,,,0.17108794384805945,0.1961860446618545,0.16031539923596605,0.07878480815324357,,0.16984911926075658,0.24167325775551454
195,S14000019,"EAST KILBRIDE, STRATHAVEN AND LESMAHAGOW",,,,,,,,,,,,,0.515074785066541,,0.31712321171121216,0.066741218027229
196,E14000685,EASTLEIGH,0.4147507530852201,0.44105243515581266,0.3747157798999545,0.29,0.31886871391515353,0.2645431976887676,0.18477815914601506,0.16710367083501412,0.20730456732665456,0.2681911558006271,0.2191579257141656,0.20570211568985955,0.0960484622553588,0.1293757319160436,0.19996508379888267,0.28968476030591306
197,N06000006,EAST LONDONDERRY,,,,,,,,,,,,,,,,
198,S14000020,EAST LOTHIAN,,,,,,,0.43923625681913553,0.4804369918699187,0.464816163087004,0.5268235402468227,0.4721054487266415,0.4146932890597693,0.44586155692520496,0.31011285457688004,0.3607502058055049,0.06957428263804624
199,S14000021,EAST RENFREWSHIRE,0.3113538600860312,0.33069551190815066,0.2867650997125565,,,0.24398790842751794,,,,,,0.43908870372323594,0.507747015494031,,0.2669619263835647,0.07540148490705782
200,E14000681,EAST SURREY,0.15853487064116986,0.16498393758604865,0.1765093227975324,,,,,,,0.21174253512880561,0.1911624051520755,0.1479706819889144,0.09013543191800878,,0.19249024542675203,0.19406935835148267
201,E14000682,EAST WORTHING AND SHOREHAM,,,,,,,,,,,,,0.16709713411988347,,0.3931321422520097,0.07768031922903178
202,E14000683,EAST YORKSHIRE,,,,,,,,,,0.3587225092401625,0.3504409659694325,0.3182099094299414,0.20293050298513288,,0.3046185781006746,0.07995224468911671
203,E14000686,EDDISBURY,,,,,,,0.21019252121873647,0.23540225101017984,0.3053592746749266,0.40125379170879677,0.3601955527519319,0.3281078950825415,0.2156603690491919,0.23637861125190066,0.3361328163058516,0.1808914311604463
204,S14000022,EDINBURGH EAST,0.5614702154626109,0.604776744296691,0.5187048171630443,0.44,0.44922802850356297,0.5368625657443402,0.44891443167305234,0.5037108566698855,0.4574965938036846,,,0.40038782140069,0.43431581587859025,0.29905073371700397,0.34657537394021554,0.06878594583289763
205,S14000023,EDINBURGH NORTH AND LEITH,,,,,,,,,,,,,0.37460934200523693,,0.31153628518885274,0.11180574278781343
206,S14000024,EDINBURGH SOUTH,0.33717227998607036,0.3954497867885504,0.3653398623097062,0.28,0.28175641610448227,0.34300989749027927,0.28596276061991305,0.3765871210554613,0.41455483292217987,0.46819661893929254,0.4216488188128935,0.33228722656798915,0.3473664984817698,0.391449904638234,0.5491011705685619,0.07679160299203731
207,S14000025,EDINBURGH SOUTH WEST,,,,,,,,,,,,0.3978509311114147,0.42833575293651843,0.2719468237665207,0.2675237902409395,0.0953559302526328
208,S14000026,EDINBURGH WEST,0.3529965967428714,0.38957031401622483,0.35779345734445156,0.24,0.252242403160484,0.28188155763678613,0.2014362035775312,0.22181508998522179,0.17956865800155808,0.18786084692742122,0.23126804802674908,0.18630288302220258,0.2773268456520335,0.11712056582449233,0.14918079363576095,0.3991344690370968
209,E14000687,EDMONTON,0.49203593418794794,0.5856069505086549,0.4905812957853677,0.45,0.4907092955559868,0.4714464549903266,0.398203324521708,0.36023445485075406,0.45032071437555027,0.6028145769213613,0.5889745211939955,0.5318272195487422,0.5365678480322956,0.6141564662054284,0.714799212418151,0.05317171116234104
210,E14000688,ELLESMERE PORT AND NESTON,,,,,,,,,,,,,0.4464992200393371,,0.5916292035571958,0.04935789603249498
211,E14000689,ELMET AND ROTHWELL,,,,,,,,,,,,,0.3451755722454247,,0.3786738772631084,0.08853585229712323
212,E14000690,ELTHAM,,,,,,,0.2927846176485015,0.3196267974799211,0.4189450023210926,0.5459611310675141,0.5283794981060606,0.435660671293018,0.4150224001525117,0.426188103899715,0.5444263893402665,0.06731671587813866
213,E14000691,ENFIELD NORTH,,,,0.39,0.4366099993726868,0.41343410195110664,0.27906409943943455,0.2847348294642512,0.34949552636588616,0.5065766011453985,0.4667693030295123,0.44307835775111043,0.38494589791465145,0.4372195851485792,0.5801914959332853,0.06548279689234185
214,E14000692,"ENFIELD, SOUTHGATE",,,,,,,,,,0.4420518771624439,0.51844516560084,0.4047145226249704,0.3224657287157287,,0.5170708491971527,0.09188594635755987
215,E14000693,EPPING FOREST,,,,0.31,,,0.17112244265984022,0.18354491527061234,0.22443656668442225,0.3558963910426925,0.29252133729428964,0.21009808292465448,0.14255967714236648,0.1613439247791197,0.2603241497469426,0.10716559242460412
216,E14000694,EPSOM AND EWELL,,,,,,,,,,,,,0.11897006641797835,,0.250362771234772,0.23457973793544262
217,E14000695,EREWASH,,,,,,,0.2494955318535601,0.3210945676761538,0.3819955178182507,0.5170207829228678,0.4921186928965347,0.44452356932328446,0.3422190504176987,0.3528827449194984,0.429983326972138,0.050948498381611834
218,E14000696,ERITH AND THAMESMEAD,,,,,,,,,,,,,0.44891232696110744,,0.5754093198992444,0.04794123332688962
219,E14000697,ESHER AND WALTON,,,,,,,,,,,,,0.10686980914141136,,0.19673473480164433,0.45001902225603957
220,E14000698,EXETER,0.3830848057348988,0.48595696241325714,0.4237661178131683,0.31,0.3638150331887121,0.34111316989737744,0.22838396705463557,0.22499464023615945,0.35665255782248223,0.4752036725720936,0.49783335867416756,0.41074671315464517,0.38168698681263996,0.4639564589581251,0.6195261894881187,
221,S14000028,FALKIRK,,,,,,,,,,,,0.5085027322404372,0.4570376351497725,0.2507457739476301,0.29788697058112956,0.07141323024054982
222,E14000699,FAREHAM,,,,0.18,0.1846450005661873,0.16508581752484192,0.07182737286856798,0.0905211066458534,0.13200415618835365,0.26981236943480846,0.31641252447906354,0.2562788208168643,0.14203698592326802,0.1425959780621572,0.2518679622548848,0.13984279475982533
223,E14000700,FAVERSHAM AND MID KENT,,,,,,,,,,,,,0.1658674430553177,,0.26084946431084044,0.12243521054093741
224,E14000701,FELTHAM AND HESTON,,,,,0.49635349635349635,0.4830531316330312,,,,,,,0.43625350255480466,,0.6121787014162596,0.06540335905963063
225,N06000007,FERMANAGH AND SOUTH TYRONE,0.042922944231369164,,,,,,,,,,,,,,,
226,E14000702,FILTON AND BRADLEY STOKE,,,,,,,,,,,,,0.2644251671808037,,0.41712358486844703,0.09287096294091382
227,E14000703,FINCHLEY AND GOLDERS GREEN,,,,,,,,,,,,,0.3367262548508175,,0.43794979478858453,0.319367072528988
228,E14000704,FOLKESTONE AND HYTHE,0.3776681354053983,0.4039350049317344,0.32773309218980534,,,,,,,,,,0.10831439393939393,,0.28511252653927815,0.09753410727904414
229,E14000705,FOREST OF DEAN,,,,,,,,,,0.4822851904989638,0.43378841885802677,0.3657640638119228,0.24176117137993972,0.24644588045234248,0.35918635424111883,
230,N06000008,FOYLE,,,,,,,,,,,,,,,,
231,E14000706,FYLDE,,,,,,,0.10872801082543979,0.14279554880302223,0.18798589404504287,0.3165152591852805,0.30786597223774503,0.25989892331355746,0.1973907072556649,0.18784581123585187,0.33419415929584434,0.08032748237210399
232,E14000707,GAINSBOROUGH,0.30096051227321235,0.37505662086667674,0.32730978260869564,0.24,0.255595276784747,0.19940189079683582,,,,0.28803665578709514,0.27136747087596585,0.25708719161139204,0.15636230736431747,0.213150362355616,0.28715605250364606,0.10102652509501234
233,E14000708,GARSTON AND HALEWOOD,,,,,,,,,,,,,0.5952831290134267,,0.7772317925339113,0.06233357086599407
234,E14000709,GATESHEAD,,,,,,,,,,,,,0.5413911179653397,0.567841049830035,0.6514025128850676,0.0731943898282868
235,E14000710,GEDLING,,,,,,,0.2055067043329487,0.23929871233534705,0.34440608707904746,0.4675638371290545,0.5108407887529669,0.46129932605686536,0.4113094002905167,0.4230801283386808,0.5191943036260207,0.04562288551238164
236,E14000711,GILLINGHAM AND RAINHAM,,,,,,,,,,,,,0.27666395930406534,,0.3614021445526725,0.05446277035554202
237,S14000029,GLASGOW CENTRAL,0.7014509515298076,0.7484131563762262,0.6603428191046763,0.59,0.6363573693644009,0.7246966997539662,0.5302799614703415,0.6447081978946113,0.5716876009626479,,,0.48214858936405464,0.520209287115762,0.3305356325347169,0.38430969319697644,0.04867223538212193
238,S14000030,GLASGOW EAST,,,,,,,,,,,,0.6068392643588998,0.6155018032583012,0.32366739750571705,0.3856937455068296,0.04225242314788348
239,S14000031,GLASGOW NORTH,,,,,,,,,,,,0.394004512732352,0.44510856718333164,0.2793727317046747,0.3446658500881307,0.06614904257964688
240,S14000032,GLASGOW NORTH EAST,,,,,,,,,,,,,0.68346424563909,0.33689938452597934,0.42917387883556257,0.03221812822402358
241,S14000033,GLASGOW NORTH WEST,,,,,,,,,,,,0.49170605678048207,0.5405261087066494,0.3088429789756921,0.35905159097930184,0.06835283754876054
242,S14000034,GLASGOW SOUTH,,,,,,,,,,,,0.4723530483203664,0.5171846161520427,0.29734716470539996,0.36554433221099886,0.0587230992981051
243,S14000035,GLASGOW SOUTH WEST,,,,,,,,,,,,0.6021564386480291,0.6249960668323842,0.3283888468023753,0.40494092373791624,0.03894482590170163
244,S14000036,GLENROTHES,,,,,,,,,,,,0.5190547556602259,0.6233673242635984,0.30593722425311987,0.347137305378846,0.06351995378616473
245,E14000712,GLOUCESTER,0.45541223959541594,0.4853251175612129,0.44633727175080556,0.35,0.38928331671989747,0.3629622458857696,0.26166527211550444,0.29634873571642734,0.36826476956387255,0.4997582622509238,0.4576032183812703,0.4466536687064456,0.35156804034355055,0.31547313361864004,0.40110225444323205,0.08068596086600699
246,S14000037,GORDON,,,,,,,0.084847561639066,0.11506697459584296,0.11293075766026128,0.10297076577109718,0.1351389960286849,0.20212430802466358,0.201148129164531,0.05916335688863671,0.11809630250535531,0.10574790757564918
247,E14000713,GOSPORT,,,,0.31,0.2885435627156402,0.26311817678724153,0.0929476833021284,0.09919902626722682,0.13603979280812312,0.30662806328197706,0.3705295433411244,0.31458846493470277,0.16924092971729265,0.1453057799223749,0.27153857036034035,0.11295482219883186
248,W07000046,GOWER,0.7101759209755849,0.7716320107321604,0.6337792241977553,0.53,0.5729338087401719,0.5324077036278713,0.380256760692761,0.46608278243294454,0.5007365342328303,0.5379592025106147,0.4732150028110192,0.4245106469070861,0.384344028221065,0.3703400533233547,0.49866157626821134,0.050267523942268785
249,E14000714,GRANTHAM AND STAMFORD,,,,,,,,,,,,,0.1799844694028296,,0.2649797678158076,0.10986911415459887
250,E14000715,GRAVESHAM,,,,,,,0.3193061179818321,0.34825172401843574,0.4035120398279541,0.4968734155822207,0.49893443937762094,0.4224307753602337,0.28843836543136797,0.3014419912642853,0.36512439537114516,0.054331370899915896
251,E14000716,GREAT GRIMSBY,,,,,,,0.3631069115112617,0.4547181146921452,0.5101357341265933,0.5978513087061444,0.5790350425538359,0.470573959470938,0.3270316198337076,0.39767572855829947,0.49393316629599393,0.032338985099888175
252,E14000717,GREAT YARMOUTH,,,,,,,0.2524916196089901,0.31143825547206794,0.3795527156549521,0.5336224708987132,0.5039885051776247,0.4555560926095993,0.332001765102074,0.2908767905732083,0.36080279073981786,0.03821729326768211
253,E14000718,GREENWICH AND WOOLWICH,,,,,,,,,,,,,0.4919393998251918,,0.6442774827703084,0.13653990963855422
254,E14000719,GUILDFORD,0.2802239275380551,0.3293928444620815,0.26678607046180774,0.19,0.2257319397124213,0.21179945278950515,0.10742209007818522,0.10604432161318389,0.11181834671767557,0.1746023385652586,0.13707620918857907,0.09788692839573125,0.05060557525149819,0.12103137850553847,0.1899691941847268,0.3918091763141293
255,E14000720,HACKNEY NORTH AND STOKE NEWINGTON,,,,,,,,,,,,,0.5499881621144616,,0.7507371487441827,0.07532006190208217
256,E14000721,HACKNEY SOUTH AND SHOREDITCH,,,,,0.6398774365032487,0.5414091470951793,,,,,,,0.5573755191562836,,0.7944141344798931,0.08914564925880343
257,E14000722,HALESOWEN AND ROWLEY REGIS,,,,,,,,,,,,,0.3659019077286887,,0.400166745532797,0.041043806824890776
258,E14000723,HALIFAX,0.43755199273992285,0.5027821231262747,0.49333689246627377,0.41,0.44266238973536487,0.43790128000654316,0.37429768854889184,0.43383951743003435,0.4347788453215615,0.543258960360788,0.4902203515721713,0.41803878060465466,0.37373435885661804,0.4001097067629648,0.5283577761206396,0.04899048603039304
259,E14000724,HALTEMPRICE AND HOWDEN,,,,,,,,,,,,,0.15655456839772658,,0.31006998444790046,0.10476305269290263
260,E14000725,HALTON,,,,,,,0.4641812317155502,0.5545275318206973,0.5968203660157448,0.7087693242422197,0.691644908616188,0.6277974431735073,0.5767816536842615,0.6283899340337161,0.7293307484147179,0.03895850918771508
261,E14000726,HAMMERSMITH,,,,,,,0.4147164306121208,0.45014804691948523,0.5102767962308599,,,,0.43854842788502063,0.5000208507089241,0.638731531807395,0.13368356232921524
262,E14000727,HAMPSTEAD AND KILBURN,,,,,,,,,,,,,0.32812085873310365,,0.5900662591812625,0.22864860155092795
263,E14000728,HARBOROUGH,0.3051012315381508,0.3616613146153628,0.32264860797592176,0.21,0.2373649979115699,0.2055824231556449,0.11469815314986495,0.12900722143483837,0.11910294773031133,0.25151395098760543,0.19968983565597606,0.19243771128083134,0.12705432705432707,0.15328467153284672,0.30740650717038787,0.15881295905371692
264,E14000729,HARLOW,,,,0.5,0.5272708069286016,0.42719214047766924,0.34226664916261884,0.3657030796048809,0.41778609380240417,0.5408893164895842,0.477851177863642,0.4140890443711776,0.3365239983590866,0.29994802377347407,0.3835124648798109,0.05528901600775015
265,E14000730,HARROGATE AND KNARESBOROUGH,,,,,,,,,,,,,0.06423382391688938,,0.2008283397955587,0.356306092698948
266,E14000731,HARROW EAST,,,,0.33,,,0.22334788836920316,0.23545701721996576,0.3378775636507418,0.5251399589336796,0.5530711150862159,0.46130688861342306,0.3756197142023914,0.4063469387755102,0.4596715507916216,0.07659978581964398
267,E14000732,HARROW WEST,,,,0.22,,,0.14765037238667725,0.17530335733589683,0.2253030081775701,0.4154001447453624,0.4960984393757503,0.42500889884629073,0.43609593199757135,0.4696049610540094,0.6084797934663886,0.08993781561704436
268,E14000733,HARTLEPOOL,,,,0.54,,,0.4552174092579593,0.4846018828785703,0.5185844130729066,0.6073292540268155,0.5914693437754592,0.5150412010384919,0.4253700120286596,0.35644466953659154,0.5251344567945501,0.04132855715573751
269,E14000734,HARWICH AND NORTH ESSEX,,,,,,,,,,,,,0.19946938775510203,,0.30435462740267105,0.11288801647325981
270,E14000735,HASTINGS AND RYE,,,,,,,,,,,,,0.3708796723812583,,0.46236716210787715,0.0729631130928253
