,id,Constituency,Country/Region,Con Vote,Labour Vote,Liberal Vote,SNP/ PC Vote,Other Vote,Total votes
0,1,ABERAVON,Wales,0.2228806126596359,0.6698611675615548,,0.08368451451430038,0.023573705264508953,46747
1,2,ABERDARE,Wales,0.06528423874477647,0.5996741044442693,,0.300428394964388,0.03461326184656627,38049
2,3,ABERDEEN NORTH,Scotland,0.2197597812934164,0.6208712409805943,0.06352798816833236,0.08416618115000224,0.011674808407654731,44626
3,4,ABERDEEN SOUTH,Scotland,0.45407453960273475,0.4333352377687634,0.05970405073415986,0.05288617189434192,,52509
4,7,ABERTILLERY,Wales,0.12400171135196805,0.8135695949800342,,0.06242869366799772,,28048
5,8,ABINGDON,South East,0.5441443878394422,0.3476849555926243,0.10817065656793352,,,66543
6,9,ACCRINGTON,North West,0.49276703521504067,0.5072329647849594,,,,41062
7,10,ACTON,London,0.4570289680766984,0.4797086010790007,0.05439675612521906,,0.008865674719081819,29101
8,11,ALDERSHOT,South East,0.5582501585606036,0.31571919751644023,0.12603064392295624,,,59914
9,12,ALTRINCHAM AND SALE,North West,0.5320114394661583,0.3178455672068637,0.15014299332697809,,,52450
10,13,ANGLESEY,Wales,0.2851046723770061,0.43186245709514826,0.06224682272179102,0.2207860478060546,,32339
11,16,ANTRIM NORTH,Northern Ireland,0.36582079879941337,0.11044032879702582,0.03869504416931,,0.48504382823425085,58638
12,17,ANTRIM SOUTH,Northern Ireland,0.6114953616287662,0.20494007060175684,0.009369099417125031,,0.17419546835235203,97448
13,18,ARGYLL,Scotland,0.4478190309012023,0.25280694200642534,,0.29937402709237243,,30193
14,19,ARMAGH,Northern Ireland,0.5527559286217422,0.12885947405494247,,,0.3183845973233153,68144
15,20,ARUNDEL AND SHOREHAM,South East,0.6080712396305067,0.22893902253244144,0.1629897378370518,,,72207
16,21,ASHFIELD,East Midlands,0.31792419038789743,0.6820758096121026,,,,47461
17,22,ASHFORD,South East,0.548468757717955,0.2888984934551741,0.16263274882687084,,,48588
18,23,ASHTON UNDER LYNE,North West,0.45496583143507974,0.5450341685649203,,,,43900
19,24,AYLESBURY,South East,0.5324973447082605,0.35017302223592695,0.11732963305581252,,,58374
20,25,AYR,Scotland,0.5268399089529591,0.42132966616084977,,0.0518304248861912,,42176
21,29,BANBURY,South East,0.5340937195396948,0.3661201390808444,0.09978614137946085,,,68737
22,30,BANFF,Scotland,0.38710120382661234,0.1737080606032865,0.21005172334874353,0.22913901222135763,,21847
23,31,BARKING,London,0.30615667960271,0.69384332039729,,,,30406
24,32,BARKSTON ASH,Yorkshire and the Humber,0.5959802908955452,0.4040197091044549,,,,59059
25,33,BARNET,London,0.5228866380989482,0.35383716400467474,0.12327619789637709,,,51340
26,34,BARNSLEY,Yorkshire and the Humber,0.20037810687079496,0.6478972438974663,0.15172464923173873,,,53953
27,35,BARONS COURT,London,0.44055441847104027,0.480232683399763,0.07921289812919674,,,27849
28,36,BARROW IN FURNESS,North West,0.4391025641025641,0.5608974358974359,,,,39936
29,37,BARRY,Wales,0.5376074558821056,0.39173662163753514,,0.07065592248035933,,59443
30,38,BASINGSTOKE,South East,0.5093571066173805,0.37202290352975287,0.11861998985286656,,,68985
31,39,BASSETLAW,East Midlands,0.3921412602781251,0.5486529498692736,0.05920578985260126,,,52782
32,40,BATH,South West,0.48963492133058684,0.3614191173248017,0.13053863347504055,,0.018407327869570934,45634
33,41,BATLEY AND MORLEY,Yorkshire and the Humber,0.3449310269323407,0.5041383840595577,0.1509305890081016,,,45670
34,42,"BATTERSEA,NORTH",London,0.27774959129601445,0.6551102091436947,0.05704943908901291,,0.010090760471277976,17739
35,43,"BATTERSEA,SOUTH",London,0.4184390730579112,0.4954423835653712,0.05364836061856605,,0.032470182758151556,22051
36,44,BEBINGTON,North West,0.5058661704021361,0.4941338295978639,,,,61795
37,45,BECKENHAM,London,0.5782736193089966,0.24495281777510433,0.1767735629158991,,,53198
38,46,BEDFORD,Eastern,0.5051706605782698,0.4038871088428848,0.09094223057884537,,,52121
39,49,BEDWELLTY,Wales,0.15399527312319092,0.7456249834028202,,0.1003797434739889,,37657
40,50,BELFAST EAST,Northern Ireland,0.5945777915935786,0.4054222084064214,,,,45037
41,51,BELFAST NORTH,Northern Ireland,0.4844531566851426,0.31928484520751654,,,0.19626199810734082,59176
42,52,BELFAST SOUTH,Northern Ireland,0.704093118444615,0.295906881555385,,,,39090
43,53,BELFAST WEST,Northern Ireland,0.47247848537005166,,,,0.5275215146299483,58100
44,54,BELPER,East Midlands,0.5153047989623865,0.4846952010376135,,,,69390
45,55,BERMONDSEY,London,0.23075221238938054,0.7692477876106195,,,,18080
46,56,BERWICK AND EAST LOTHIAN,Scotland,0.44195387406063746,0.4557959747775762,,0.1022501511617863,,46308
47,57,BERWICK UPON TWEED,North East,0.5065772336545975,0.2739320135451941,0.21949075280020838,,,30712
48,58,BETHNAL GREEN,London,0.23153874891038148,0.6426881407994687,0.12577311029014984,,,24091
49,59,BEXLEY,London,0.5299990212391112,0.3722619164138201,0.06307135166878731,,0.0346677106782813,51085
50,60,BILLERICAY,Eastern,0.5216103362336584,0.4783896637663417,,,,91484
51,61,BILSTON,West Midlands,0.4906507105459985,0.5093492894540015,,,,53480
52,62,BIRKENHEAD,North West,0.3658954791344668,0.5066653786707882,0.11896251931993818,,0.008476622874806801,41408
53,63,"BIRMINGHAM,ALL SAINTS",West Midlands,0.35163540817251066,0.5454833741052822,0.10288121772220712,,,22074
54,64,"BIRMINGHAM,ASTON",West Midlands,0.4239680615954944,0.550937477721537,,,0.02509446068296856,28054
55,65,"BIRMINGHAM,EDGBASTON",West Midlands,0.6323741391276494,0.34827291655544285,,,0.0193529443169078,37462
56,66,"BIRMINGHAM,HALL GREEN",West Midlands,0.6037481491303676,0.3962518508696325,,,,45249
57,67,"BIRMINGHAM,HANDSWORTH",West Midlands,0.5297712933753943,0.4702287066246057,,,,30432
58,68,"BIRMINGHAM,LADYWOOD",West Midlands,0.2160657703177186,0.43392994776055493,0.35000428192172645,,,11677
59,69,"BIRMINGHAM,NORTHFIED",West Midlands,0.48622895775670405,0.5046205968207874,,,0.009150445422508584,66117
60,70,"BIRMINGHAM,PERRY BARR",West Midlands,0.5181375358166189,0.4818624641833811,,,,34900
61,71,"BIRMINGHAM,SELLY OAK",West Midlands,0.5217329261679843,0.4782670738320158,,,,35039
62,72,"BIRMINGHAM,SMALL HEATH",West Midlands,0.3064901717726226,0.6106782362316274,0.0776518505401098,,0.005179741455640163,22588
63,73,"BIRMINGHAM,SPARKBROOK",West Midlands,0.4079177524720665,0.5273622960768215,0.06471995145111198,,,28013
64,74,"BIRMINGHAM,STECHFORD",West Midlands,0.39478863064544256,0.5619659716513464,,,0.04324539770321102,40143
65,75,"BIRMINGHAM,YARDLEY",West Midlands,0.5013782331051592,0.49862176689484083,,,,43534
66,76,BISHOP AUCKLAND,North East,0.39310797693142235,0.6068920230685776,,,,35026
67,77,BLACKBURN,North West,0.467590618336887,0.532409381663113,,,,42210
68,78,"BLACKPOOL,NORTH",North West,0.5532178831935692,0.3240708579367836,0.1227112588696472,,,40306
69,79,"BLACKPOOL,SOUTH",North West,0.528259250062081,0.32945120437049913,0.1422895455674199,,,40270
70,80,BLAYDON,North East,0.3512232030264817,0.6487767969735183,,,,39650
71,81,BLYTH,North East,0.25786964740692037,0.7421303525930797,,,,48668
72,82,BODMIN,South West,0.4828963735527701,0.12797818390584634,0.3891254425413836,,,41804
73,83,BOLSOVER,East Midlands,0.22502083277331256,0.7749791672266875,,,,37201
74,84,"BOLTON,EAST",North West,0.5052255530654359,0.49477444693456407,,,,45067
75,85,"BOLTON,WEST",North West,0.5167177336988658,0.48328226630113424,,,,37206
76,86,BOOTLE,North West,0.36372840599886097,0.636271594001139,,,,31606
77,87,BOSWORTH,East Midlands,0.5087321425615389,0.49126785743846113,,,,60409
78,88,BOTHWELL,Scotland,0.3254119400513373,0.5471350500952223,,0.12745300985344044,,48308
79,89,BOURNEMOUTH EAST AND CHRISTCHURCH,South East,0.6235765838011227,0.2123897353648757,0.1640336808340016,,,49880
80,90,BOURNEMOUTH WEST,South East,0.5617419203380546,0.2758236168714297,0.16243446279051568,,,51116
81,91,"BRADFORD,EAST",Yorkshire and the Humber,0.3131151293202106,0.6617074845502403,0.025177386129549097,,,26214
82,92,"BRADFORD,NORTH",Yorkshire and the Humber,0.47891441581289457,0.5210855841871055,,,,38652
83,93,"BRADFORD,SOUTH",Yorkshire and the Humber,0.4160611101383295,0.45931097881281735,0.1246279110488531,,,45688
84,94,"BRADFORD,WEST",Yorkshire and the Humber,0.519525005709066,0.480474994290934,,,,39411
85,95,BRECON AND RADNOR,Wales,0.32197654475501786,0.4342465118435081,0.18933388958420247,0.05444305381727159,,43146
86,96,BRENTFORD AND CHISWICK,London,0.4907028163398456,0.5092971836601544,,,,27589
87,97,BRIDGWATER,South West,0.5234919077979402,0.3575085826385483,0.11899950956351152,,,50975
88,98,BRIDLINGTON,Yorkshire and the Humber,0.5813570334617348,0.2679259293637165,0.15071703717454865,,,43094
89,99,BRIERLEY HILL,West Midlands,0.6063397680164148,0.3936602319835853,,,,71643
90,100,BRIGG,Yorkshire and the Humber,0.46616171051067373,0.5338382894893263,,,,58883
91,101,BRIGHOUSE AND SPENBOROUGH,Yorkshire and the Humber,0.4625010074957685,0.46131216248891754,0.07618683001531394,,,49628
92,102,"BRIGHTON,KEMPTOWN",South East,0.4925731493916087,0.42943474545232574,0.0779921051560656,,,49146
93,103,"BRIGHTON,PAVILION",South East,0.619328435982817,0.35004194097760605,,,0.03062962303957703,39341
94,104,"BRISTOL,CENTRAL",South West,0.37924732076098694,0.514040043200133,0.10671263603888012,,,24074
95,105,"BRISTOL,NORTH EAST",South West,0.5050167224080268,0.49498327759197325,,,,46046
96,106,"BRISTOL,NORTH WEST",South West,0.47558403154263185,0.45490389354361754,0.06503696402168556,,0.004475110892065056,50725
97,107,"BRISTOL,SOUTH",South West,0.38196113782051283,0.6180388621794872,,,,39936
98,108,"BRISTOL,SOUTH EAST",South West,0.44599726568433845,0.5540027343156616,,,,52664
99,109,"BRISTOL,WEST",South West,0.6022220225795826,0.24481178690144642,0.15296619051897103,,,33393
100,110,BROMLEY,London,0.5936189414450284,0.24759781281520413,0.1587832457397675,,,37674
101,111,BROMSGROVE,West Midlands,0.5846700096552154,0.4153299903447846,,,,64214
102,112,BUCKINGHAM,South East,0.4750211398613225,0.4323862675460849,0.09259259259259259,,,59130
103,114,BURNLEY,North West,0.349383413348395,0.5695189682763815,0.08109761837522357,,,42492
104,115,BURTON,West Midlands,0.5432255253411499,0.45677447465885007,,,,50491
105,116,BURY AND RADCLIFFE,North West,0.5284103000638434,0.4715896999361566,,,,56388
106,117,BURY ST.EDMUNDS,Eastern,0.6117317504251842,0.38826824957481576,,,,59974
107,27,BUTE AND NORTH AYRSHIRE,Scotland,0.5361449209418724,0.35431122739165055,,0.10954385166647708,,35164
108,118,CAERNARVON,Wales,0.20055939938171646,0.4012071249815987,0.06462534962461357,0.33360812601207124,,33965
109,119,CAERPHILLY,Wales,0.09696984700698123,0.6182106253403971,,0.2848195276526217,,40394
110,120,CAITHNESS AND SUTHERLAND,Scotland,0.22360092223852443,0.3675539719136449,0.25416055334311466,0.154684552504716,,23855
111,121,"CAMBERWELL,DULWICH",London,0.4508619074386359,0.4718240584598089,0.07731403410155518,,,42696
112,122,"CAMBERWELL,PECKHAM",London,0.3253369165711576,0.6746630834288424,,,,25303
113,123,CAMBRIDGE,Eastern,0.5533376894378518,0.4466623105621483,,,,47443
114,124,CAMBRIDGESHIRE,Eastern,0.5457559457356473,0.33818803071822456,0.11605602354612808,,,59118
115,125,CANNOCK,West Midlands,0.5119825708061002,0.4880174291938998,,,,63801
116,126,CANTERBURY,South East,0.5541895340884448,0.25309022970290423,0.19272023620865097,,,59947
117,127,"CARDIFF,NORTH",Wales,0.46954162928788074,0.4316075013883549,0.057691486180528856,0.04115938314323551,,46818
118,128,"CARDIFF,SOUTH EAST",Wales,0.41078633019539595,0.5186694090657384,,0.05112332885056562,0.019420931888299978,50564
119,129,"CARDIFF,WEST",Wales,0.3649695437306057,0.4977588782898517,0.036639466727962304,0.10063211125158028,,43505
120,130,CARDIGAN,Wales,0.17278389164348773,0.3344721248034829,0.29628733825130005,0.19645664530172935,,33076
121,131,CARLISLE,North West,0.4680711314374681,0.531928868562532,,,,41107
122,132,CARLTON,East Midlands,0.5956670603890376,0.40433293961096245,,,,66883
123,133,CARMARTHEN,Wales,0.10109117509601122,0.38036697620547416,0.21756446467396826,0.3009773840245464,,49213
124,134,CARSHALTON,London,0.5398329680743944,0.3335900017769354,0.12657703014867025,,,50649
125,26,CENTRAL AYRSHIRE,Scotland,0.4178999295278365,0.5239712131889722,,0.05088944412411643,0.007239413159074893,46827
126,426,CENTRAL NORFOLK,Eastern,0.5664022848097999,0.32740911515234933,0.10618860003785076,,,58123
127,135,CHEADLE,North West,0.46322466302877663,0.09400214542232171,0.44277319154890166,,,85764
128,136,CHELMSFORD,Eastern,0.5515263173661664,0.3561906473742548,0.08704053203918397,,0.005242503220394835,66762
129,137,CHELSEA,London,0.65398737571682,0.23668468171129173,0.08812244729568051,,0.021205495276207763,24239
130,138,CHELTENHAM,South West,0.5019684606417841,0.3126003475047837,0.18543119185343215,,,45467
131,139,CHERTSEY,South East,0.5659346367206166,0.3252165963724003,0.10884876690698303,,,48131
132,141,CHESTERFIELD,East Midlands,0.3149298947450188,0.5900881656115275,0.09498193964345361,,,51494
133,142,CHESTER-LE-STREET,North East,0.28397475402171835,0.7160252459782817,,,,47057
134,143,CHICHESTER,South East,0.6259544491699371,0.20647301269314766,0.16757253813691522,,,60899
135,144,CHIGWELL,Eastern,0.5950063097169641,0.4049936902830359,,,,44376
136,145,CHIPPENHAM,South West,0.4972557181040991,0.22050152006692375,0.2822427618289772,,,49011
137,146,CHISLEHURST,London,0.49098695349068816,0.4240015934667862,0.08501145304252565,,,50205
138,147,CHORLEY,North West,0.4725724141609915,0.4427532495243514,0.07873539714433045,,0.0059389391703266415,56239
139,148,CIRENCESTER AND TEWKESBURY,South West,0.5601861292894088,0.29904896090172595,0.14076490980886525,,,53941
140,377,CITIES OF LONDON AND WESTMINSTER,London,0.5937645705759845,0.31276615585465173,0.08417518883466477,,0.009294084734698952,32171
141,140,CITY OF CHESTER,North West,0.5203812817986204,0.37951213626400143,0.10010658193737808,,,49727
142,539,CLACKMANNAN AND EAST STIRLINGSHIRE,Scotland,0.2816413763624706,0.507138277409703,0.056422312459927335,0.15479803376789913,,46790
143,149,CLEVELAND,North East,0.46226036856094915,0.5377396314390508,,,,67343
144,150,CLITHEROE,North West,0.5165221348570272,0.3579500922812429,0.12552777286172984,,,39553
145,151,COATBRIDGE AND AIRDRIE,Scotland,0.35109788538707787,0.5887776725731548,,0.06012444203976735,,44358
146,152,COLCHESTER,Eastern,0.5257074051776038,0.34961727014707145,0.12467532467532468,,,58135
147,153,COLNE VALLEY,Yorkshire and the Humber,0.21998606212911537,0.3990454670242646,0.38096847084662006,,,47353
148,154,CONSETT,North East,0.2913029658426856,0.7086970341573143,,,,40899
149,155,CONWAY,Wales,0.42436321700762136,0.4017248295226635,0.06583433614119534,0.10807761732851985,,39888
150,157,"COVENTRY,EAST",West Midlands,0.39279520989431665,0.5934463239865196,,,0.013758466119163695,61126
151,158,"COVENTRY,NORTH",West Midlands,0.4331727590441107,0.5668272409558893,,,,42348
152,159,"COVENTRY,SOUTH",West Midlands,0.4810292947808944,0.5189707052191056,,,,57826
153,160,CREWE,North West,0.4573681375189774,0.5426318624810226,,,,40838
154,161,CROSBY,North West,0.5671353085487828,0.4328646914512172,,,,42392
155,162,"CROYDON,NORTH EAST",London,0.4971661699320858,0.3999853422582694,0.1028484878096448,,,40934
156,163,"CROYDON,NORTH WEST",London,0.4987957423665605,0.3803641260715303,0.1208401315619092,,,38613
157,164,"CROYDON,SOUTH",London,0.49738730979041057,0.4265097138482151,0.07030337831371423,,0.005799598047660063,52245
158,165,DAGENHAM,London,0.27038132436276613,0.7074481295012756,,,0.02217054613595828,44293
159,166,DARLINGTON,North East,0.4061866867180483,0.48474215176389496,0.10907116151805668,,,47877
160,167,DARTFORD,South East,0.45958669904356014,0.45033615805210037,0.09007714290433949,,,60537
161,168,DARWEN,North West,0.5238216560509554,0.3455952964233219,0.1305830475257227,,,51025
162,169,DEARNE VALLEY,Yorkshire and the Humber,0.1513704686118479,0.7507957559681697,0.09783377541998231,,,45240
163,170,DENBIGH,Wales,0.4456610660122082,0.262979044742307,0.18115075619323306,0.1102091330522518,,47673
164,171,DEPTFORD,London,0.3156110538963268,0.6295914864400961,,,0.05479745966357707,23304
165,172,DERBY NORTH,East Midlands,0.4526653786497592,0.5473346213502408,,,,36749
166,173,DERBY SOUTH,East Midlands,0.4558530772466003,0.5441469227533997,,,,35665
167,177,DEVIZES,South West,0.5165345474994104,0.37081647831371195,0.11264897418687757,,,55127
168,179,DEWSBURY,Yorkshire and the Humber,0.38670828628987625,0.4873702154036882,0.12592149830643554,,,45171
169,181,DON VALLEY,Yorkshire and the Humber,0.305269008811653,0.694730991188347,,,,61169
170,180,DONCASTER,Yorkshire and the Humber,0.43433846704070456,0.5064711536312225,0.05919037932807296,,,44737
171,182,DORKING,South East,0.5902740649480462,0.2446128454868779,0.1651130895650759,,,43019
172,186,DOVER,South East,0.5140802978294653,0.4859197021705347,,,,58557
173,187,DOWN NORTH,Northern Ireland,0.6896940418679549,0.1764647590734547,0.01332837854576985,,0.12051282051282051,80730
174,188,DOWN SOUTH,Northern Ireland,0.5425315235474292,,0.12045026975760685,,0.337018206694964,64317
175,189,DUDLEY,West Midlands,0.4971361358289864,0.5028638641710136,,,,58662
176,190,DUMFRIES,Scotland,0.5311779783315743,0.33504210911753934,,0.13377991255088634,,46427
177,193,DUNDEE EAST,Scotland,0.4235887139836391,0.48335077639419893,,0.0893013520152075,0.0037591576069544415,46819
178,194,DUNDEE WEST,Scotland,0.3815773984696881,0.5154208357857564,,0.08712968412791838,0.015872081616637237,50970
179,195,DUNFERMLINE BURGHS,Scotland,0.3202692317884305,0.5705805972917826,,0.09690754431989825,0.012242626599888704,37737
180,196,DURHAM,North East,0.3310086580944267,0.6689913419055733,,,,50473
181,198,"EALING,NORTH",London,0.4965663762393236,0.5034336237606765,,,,46598
182,199,"EALING,SOUTH",London,0.5497837960855713,0.34256941283568504,0.10764679107874374,,,35152
183,200,EASINGTON,North East,0.20195820895522387,0.7980417910447761,,,,41875
184,5,EAST ABERDEENSHIRE,Scotland,0.40913282666073075,0.17985817407065857,0.11282475275860973,0.29818424651000097,,31447
185,191,EAST DUNBARTONSHIRE,Scotland,0.3701284443956527,0.4463579975848062,0.04748051377758261,0.11330826654956637,0.022724777692392138,72872
186,232,EAST FIFE,Scotland,0.5456863042051593,0.2462517037710132,0.09028724317229542,0.11777474885153214,,39618
187,235,EAST FLINTSHIRE,Wales,0.383043048372376,0.46065941588074233,0.11195619105567386,0.04434134469120779,,52592
188,202,EAST GRINSTEAD,South East,0.6116302060080362,0.1915619618598125,0.19680783213215128,,,62716
189,203,"EAST HAM,NORTH",London,0.4009433962264151,0.5990566037735849,,,,19292
190,204,"EAST HAM,SOUTH",London,0.3812159709618875,0.6187840290381125,,,,22040
191,293,EAST HERTFORDSHIRE,Eastern,0.5474443007252169,0.34300289214760127,0.10955280712718182,,,68807
192,475,EAST RENFREWSHIRE,Scotland,0.5206655835460892,0.2867650997125565,0.12592169395297353,0.06664762278838085,,56011
193,555,EAST SURREY,South East,0.6198967214251057,0.1765093227975324,0.2035939557773619,,,57708
194,201,EASTBOURNE,South East,0.4880233251179948,0.13651959599864688,0.3754570788833583,,,62079
195,205,EASTLEIGH,South East,0.5103329796372088,0.3747157798999545,0.11495124046283664,,,59373
196,206,EBBW VALE,Wales,0.0712034241348419,0.7238793589701051,0.1450280367629981,0.05988918013205481,,30139
197,207,ECCLES,North West,0.4291161017343191,0.555935276886595,,,0.01494862137908588,43014
198,208,EDINBURGH CENTRAL,Scotland,0.38623086950224494,0.46159416791387053,0.071742384010042,0.08043257857384252,,20713
199,209,EDINBURGH EAST,Scotland,0.3897012376295534,0.5187048171630443,,0.08193154434644269,0.009662400860959689,42743
200,210,EDINBURGH LEITH,Scotland,0.4098215998465375,0.46291962401688086,0.05716478035680031,0.07009399577978132,,26065
201,211,EDINBURGH NORTH,Scotland,0.5285081480879424,0.37091071646279516,0.10058113544926241,,,24607
202,212,EDINBURGH PENTLANDS,Scotland,0.4610721527543089,0.39384082460290637,0.0856497127407908,0.05943730990199392,,47344
203,213,EDINBURGH SOUTH,Scotland,0.48121303209541355,0.3653398623097062,0.08409289246581984,0.06935421312906041,,41252
204,214,EDINBURGH WEST,Scotland,0.4923302483276826,0.35779345734445156,0.08186566480344543,0.06801062952442041,,54565
205,215,EDMONTON,London,0.43956331462277615,0.4905812957853677,0.06985538959185615,,,42044
206,216,"ENFIELD,EAST",London,0.3850787047098637,0.5101990126983141,0.10472228259182216,,,32209
207,217,"ENFIELD,WEST",London,0.5790352062306287,0.26215263980502795,0.12768550160269146,,0.031126652361651963,37749
208,218,EPPING,Eastern,0.5152087886126041,0.4847912113873959,,,,84655
209,219,EPSOM,South East,0.6141417981372362,0.22061135974840593,0.1652468421143578,,,57871
210,220,ERITH AND CRAYFORD,London,0.44104930774836043,0.5589506922516395,,,,41170
211,221,ESHER,South East,0.6182625653463562,0.23678733550744827,0.14495009914619558,,,61021
212,223,ETON AND SLOUGH,South East,0.4379520287663956,0.49244064887835576,0.06960732235524864,,,48946
213,224,EXETER,South West,0.4501567658478852,0.4237661178131683,0.12607711633894644,,,48161
214,225,EYE,Eastern,0.5241184030845851,0.35615310466704153,0.11972849224837337,,,49796
215,226,FALMOUTH AND CAMBORNE,South West,0.44526682423186964,0.413691586847452,0.1211386159140855,,0.01990297300659286,48234
216,227,FARNHAM,South East,0.5693524984129863,0.19989571052870228,0.23075179105831142,,,44108
217,228,FARNWORTH,North West,0.41518931932589187,0.5848106806741081,,,,50259
218,229,FAVERSHAM,South East,0.5340164592891443,0.4659835407108556,,,,56017
219,230,FELTHAM,London,0.3894119650633774,0.5245602510765638,0.08602778386005888,,,41103
220,231,FERMANAGH AND SOUTH TYRONE,Northern Ireland,0.48891796333504667,,,,0.5110820366649533,64203
221,234,FINCHLEY,London,0.5376775200996011,0.30165228217518836,0.1606701977252105,,,47389
222,237,FOLKESTONE AND HYTHE,South East,0.6432582932749512,0.32773309218980534,,,0.029008614535243445,42022
223,238,FULHAM,London,0.4319101578308377,0.550114663429111,,,0.01797517874005126,29652
224,239,GAINSBOROUGH,East Midlands,0.5018795289855073,0.32730978260869564,0.1708106884057971,,,44160
225,240,GALLOWAY,Scotland,0.5027646129541864,0.2033965244865719,0.088359902340945,0.2054789602182967,,27852
226,241,GATESHEAD EAST,North East,0.3519187512780315,0.6480812487219685,,,,44013
227,242,GATESHEAD WEST,North East,0.31930283224400874,0.6806971677559913,,,,22950
228,243,GILLINGHAM,South East,0.5883975381809893,0.4116024618190107,,,,43870
229,244,GLASGOW BRIDGETON,Scotland,0.21612554727924035,0.6286461590947859,,0.08813328026383124,0.06709501336214249,17587
230,245,GLASGOW CATHCART,Scotland,0.5417690875232775,0.45042830540037243,,,0.007802607076350093,53700
231,246,GLASGOW CENTRAL,Scotland,0.19920119820269597,0.6603428191046763,,0.1404559826926277,,12018
232,247,GLASGOW CRAIGTON,Scotland,0.3644974519064009,0.556898529843379,,0.07860401825022012,,37479
233,248,GLASGOW GORBALS,Scotland,0.20755609624222762,0.6934306569343066,,0.07360097323600973,0.02541227358745607,14796
234,249,GLASGOW GOVAN,Scotland,0.28174745126095513,0.601099982114112,,0.10257556787694509,0.014576998747987837,22364
235,250,GLASGOW HILLHEAD,Scotland,0.6131026990891618,0.30513077630149577,,0.08176652460934236,,23934
236,251,GLASGOW KELVINGROVE,Scotland,0.4634446397188049,0.5365553602811951,,,,11380
237,252,GLASGOW MARYHILL,Scotland,0.23019836315716466,0.6562976834512415,,0.11350395339159385,,28836
238,253,GLASGOW POLLOK,Scotland,0.4480743437440123,0.4625167656639203,,0.08940889059206744,,41752
239,254,GLASGOW PROVAN,Scotland,0.27937545559291743,0.608178333764432,,0.09831401227455498,0.014132198368095563,42527
240,255,GLASGOW SCOTSTOUN,Scotland,0.3139928041961073,0.5741904720620746,,0.09348042828037627,0.018336295461441762,46138
241,256,GLASGOW SHETTLESTON,Scotland,0.26738021742048046,0.5985773721648101,,0.13404241041470943,,29804
242,257,GLASGOW SPRINGBURN,Scotland,0.1964101683270354,0.6427344555135692,,0.14269151494331844,0.018163861216076948,23288
243,258,GLASGOW WOODSIDE,Scotland,0.41536366830639493,0.47369114546732255,,0.08397751229796205,0.02696767392832045,22768
244,259,GLOUCESTER,South West,0.46912996777658433,0.44633727175080556,0.0845327604726101,,,46550
245,262,GOOLE,Yorkshire and the Humber,0.3978259383332194,0.6021740616667806,,,,43881
246,263,GOSPORT AND FAREHAM,South East,0.5430311418685121,0.29428373702422145,0.16268512110726643,,,72250
247,264,GOWER,Wales,0.22577711838043504,0.6337792241977553,,0.14044365742180956,,41789
248,265,GRANTHAM,East Midlands,0.5867012028527836,0.4132987971472164,,,,56366
249,266,GRAVESEND,South East,0.4685215049554557,0.449529505706994,0.0819489893375503,,,63869
250,267,GREENOCK,Scotland,,0.5371600033339816,0.4473091990109188,,0.015530797655099602,35993
251,268,GREENWICH,London,0.3633184646731648,0.5728289002698387,0.06385263505699654,,,36318
252,269,GRIMSBY,Yorkshire and the Humber,0.3890287649562176,0.5251888326908937,0.08578240235288875,,,44881
253,270,GUILDFORD,London,0.5536604725947937,0.26678607046180774,0.17955345694339853,,,49133
254,271,HACKNEY CENTRAL,London,0.3462607986355715,0.6443958325608987,,,0.009343368803529718,26971
255,272,HALIFAX,Yorkshire and the Humber,0.48927126753044087,0.49333689246627377,,,0.017391840003285353,48701
256,273,HALTEMPRICE,Yorkshire and the Humber,0.5361483411561044,0.28308318312423036,0.1807684757196652,,,56033
257,274,HAMILTON,Scotland,0.11357484905267541,0.5294815740162399,,0.3508015823443681,0.006141994586716636,48030
258,275,HAMMERSMITH NORTH,London,0.3732531055900621,0.6267468944099379,,,,25760
259,276,HAMPSTEAD,London,0.46627488816770457,0.45588106306464343,0.07784404876765195,,,45604
260,277,HARBOROUGH,East Midlands,0.5634938550288437,0.32264860797592176,0.11385753699523452,,,79740
261,278,HARROGATE,Yorkshire and the Humber,0.5975701660234305,0.2008952019913677,0.20153463198520177,,,43789
262,279,"HARROW,CENTRAL",London,0.5023865260085733,0.3818745629769252,0.10485513635119935,,0.010883774663302223,32893
263,280,"HARROW,EAST",London,0.5099817089103736,0.40491246407107395,0.08322445779984322,,0.0018813692187091716,38270
264,281,"HARROW,WEST",London,0.5953458306399483,0.27441403911992146,0.13024013024013023,,,41769
265,283,HARWICH,Eastern,0.5352310608536506,0.3255604941499444,0.139208444996405,,,61196
266,284,HASTINGS,South East,0.5061013495041877,0.33672987548773514,0.15716877500807713,,,40237
267,285,HAYES AND HARLINGTON,London,0.41235131563138294,0.5764748287876967,,,0.011173855580920341,33292
268,286,HEMEL HEMPSTEAD,Eastern,0.5197793153116078,0.36095321381722784,0.11926747087116438,,,77758
269,287,HEMSWORTH,Yorkshire and the Humber,0.19242335560175186,0.8075766443982482,,,,49547
270,288,"HENDON,NORTH",London,0.4928879135170284,0.4067571595003929,0.10035492698257878,,,36909
271,289,"HENDON,SOUTH",London,0.5165054380499535,0.347379351806307,0.13611521014373942,,,36594
272,290,HENLEY,South East,0.5341295565951876,0.30832362004822045,0.14221846109629724,,0.015328362260294751,62629
